"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"JAAMH",5,5,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/10/2020"
"NCI DAC",11,9,2,0,0,9,7,2,0,0,9,7,2,0,0,"07/10/2020"
"NHGRI",9,7,2,0,0,7,5,2,0,0,7,5,2,0,0,"07/10/2020"
"NHLBI",15,11,4,0,0,3,2,2,0,0,3,2,2,0,0,"07/10/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2020"
"All DACs",44,36,8,0,0,24,19,6,0,0,24,19,6,0,0,"07/10/2020"
"NCI DAC",6,5,1,0,0,3,2,1,0,0,3,2,1,0,0,"07/11/2020"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2020"
"NHLBI",93,80,13,0,0,3,3,1,0,0,2,2,1,0,0,"07/11/2020"
"All DACs",100,86,14,0,0,6,5,2,0,0,5,4,2,0,0,"07/11/2020"
"Kids First DAC",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2020"
"NCI DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2020"
"NHGRI",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"07/12/2020"
"NIAID",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"07/12/2020"
"NIAMS",3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,"07/12/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2020"
"NIDDK",7,0,0,0,7,1,0,0,0,1,1,0,0,0,1,"07/12/2020"
"All DACs",24,10,1,3,10,3,3,1,1,1,3,3,1,1,1,"07/12/2020"
"CDAC",3,2,1,0,0,2,2,1,0,0,2,2,1,0,0,"07/13/2020"
"JAAMH",17,10,0,5,2,6,5,0,1,1,6,5,0,1,1,"07/13/2020"
"NCI DAC",55,40,15,0,0,18,15,4,0,0,17,14,4,0,0,"07/13/2020"
"NHGRI",51,44,7,0,0,19,16,3,0,0,19,16,3,0,0,"07/13/2020"
"NHLBI",101,89,12,0,0,6,5,2,0,0,6,5,2,0,0,"07/13/2020"
"NIAMS",4,1,3,0,0,2,1,1,0,0,2,1,1,0,0,"07/13/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/13/2020"
"NINDS",6,5,1,0,0,3,2,1,0,0,3,2,1,0,0,"07/13/2020"
"All DACs",238,192,39,5,2,36,31,10,1,1,34,29,10,1,1,"07/13/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2020"
"JAAMH",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/14/2020"
"NCI DAC",72,55,17,0,0,10,5,6,0,0,9,5,5,0,0,"07/14/2020"
"NEI",5,1,4,0,0,2,1,1,0,0,2,1,1,0,0,"07/14/2020"
"NHGRI",43,34,9,0,0,17,13,6,0,0,17,13,6,0,0,"07/14/2020"
"NHLBI",212,171,41,0,0,10,8,5,0,0,9,7,5,0,0,"07/14/2020"
"NIDCR",4,4,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/14/2020"
"NIDDK",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/14/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2020"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/14/2020"
"All DACs",360,289,71,0,0,33,24,15,0,0,28,21,14,0,0,"07/14/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/15/2020"
"JAAMH",11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/15/2020"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2020"
"NCI DAC",33,21,11,0,1,17,9,8,0,1,16,8,8,0,1,"07/15/2020"
"NHGRI",15,13,2,0,0,9,7,2,0,0,8,6,2,0,0,"07/15/2020"
"NHLBI",29,29,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/15/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2020"
"All DACs",92,77,13,1,1,29,19,10,1,1,25,16,9,1,1,"07/15/2020"
"ES DAC",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/16/2020"
"JAAMH",17,4,0,0,13,4,2,0,0,2,3,2,0,0,1,"07/16/2020"
"NCI DAC",17,7,5,0,5,10,6,4,0,1,8,6,4,0,1,"07/16/2020"
"NEI",10,5,0,0,5,3,2,0,0,1,3,2,0,0,1,"07/16/2020"
"NHGRI",59,44,15,0,0,6,4,3,0,0,5,4,2,0,0,"07/16/2020"
"NHLBI",53,33,16,0,4,5,2,3,0,1,4,2,3,0,1,"07/16/2020"
"NIAID",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"07/16/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/16/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/16/2020"
"NIGMS",2,0,0,0,2,2,0,0,0,2,1,0,0,0,1,"07/16/2020"
"NINDS",16,6,0,0,10,2,1,0,0,1,2,1,0,0,1,"07/16/2020"
"All DACs",181,101,36,2,42,16,12,8,1,2,14,12,6,1,1,"07/16/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2020"
"JAAMH",25,25,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/17/2020"
"NCI DAC",47,22,23,0,2,13,9,7,0,1,12,8,7,0,1,"07/17/2020"
"NEI",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2020"
"NHGRI",32,27,5,0,0,10,8,3,0,0,8,6,3,0,0,"07/17/2020"
"NHLBI",8,8,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/17/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2020"
"NIAMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/17/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2020"
"NIGMS",3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,"07/17/2020"
"NINDS",18,3,0,15,0,4,3,0,1,0,4,3,0,1,0,"07/17/2020"
"All DACs",147,101,28,16,2,20,16,7,2,1,17,13,7,2,1,"07/17/2020"
"NCI DAC",5,5,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/18/2020"
"NHGRI",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/18/2020"
"NINDS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/18/2020"
"All DACs",8,7,0,1,0,5,4,0,1,0,4,3,0,1,0,"07/18/2020"
"NCI DAC",22,21,1,0,0,4,3,1,0,0,4,3,1,0,0,"07/19/2020"
"NHGRI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/19/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2020"
"All DACs",30,29,1,0,0,6,5,1,0,0,6,5,1,0,0,"07/19/2020"
"ES DAC",4,3,0,1,0,3,2,0,1,0,3,2,0,1,0,"07/20/2020"
"JAAMH",27,4,0,23,0,6,3,0,3,0,6,3,0,3,0,"07/20/2020"
"NCI DAC",65,63,2,0,0,23,21,2,0,0,20,18,2,0,0,"07/20/2020"
"NEI",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/20/2020"
"NHGRI",76,74,2,0,0,16,15,2,0,0,15,14,2,0,0,"07/20/2020"
"NHLBI",51,51,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/20/2020"
"NIAID",3,1,0,2,0,1,1,0,1,0,1,1,0,1,0,"07/20/2020"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/20/2020"
"NICHD",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/20/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2020"
"NIDDK",17,17,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/20/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2020"
"NINDS",19,17,0,2,0,4,3,0,1,0,4,3,0,1,0,"07/20/2020"
"All DACs",282,250,4,28,0,43,40,4,4,0,38,35,4,4,0,"07/20/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2020"
"JAAMH",34,34,0,0,0,7,7,0,0,0,6,6,0,0,0,"07/21/2020"
"NCI DAC",56,52,4,0,0,19,16,3,0,0,16,14,3,0,0,"07/21/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2020"
"NHGRI",61,53,8,0,0,18,16,3,0,0,17,15,3,0,0,"07/21/2020"
"NHLBI",5,3,2,0,0,3,2,1,0,0,3,2,1,0,0,"07/21/2020"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2020"
"NIGMS",5,3,0,2,0,4,3,0,2,0,4,3,0,2,0,"07/21/2020"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/21/2020"
"All DACs",168,152,14,2,0,34,31,6,2,0,28,26,6,2,0,"07/21/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"JAAMH",16,16,0,0,0,9,9,0,0,0,9,9,0,0,0,"07/22/2020"
"NCI DAC",33,29,4,0,0,16,14,3,0,0,15,13,3,0,0,"07/22/2020"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"NHGRI",14,14,0,0,0,6,6,0,0,0,6,6,0,0,0,"07/22/2020"
"NHLBI",32,22,10,0,0,8,4,4,0,0,6,4,3,0,0,"07/22/2020"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"NIDDK",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/22/2020"
"All DACs",114,100,14,0,0,36,32,7,0,0,32,30,6,0,0,"07/22/2020"
"JAAMH",10,10,0,0,0,5,5,0,0,0,5,5,0,0,0,"07/23/2020"
"NCI DAC",30,27,3,0,0,11,9,3,0,0,10,8,3,0,0,"07/23/2020"
"NEI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/23/2020"
"NHGRI",10,9,1,0,0,6,5,1,0,0,6,5,1,0,0,"07/23/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/23/2020"
"NIDDK",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/23/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/23/2020"
"All DACs",59,55,4,0,0,20,18,3,0,0,19,17,3,0,0,"07/23/2020"
"JAAMH",9,5,0,4,0,5,2,0,3,0,5,2,0,3,0,"07/24/2020"
"NCI DAC",25,22,3,0,0,10,8,2,0,0,10,8,2,0,0,"07/24/2020"
"NHGRI",12,10,2,0,0,6,4,2,0,0,6,4,2,0,0,"07/24/2020"
"NHLBI",31,17,14,0,0,5,3,2,0,0,5,3,2,0,0,"07/24/2020"
"NIAID",3,0,0,3,0,1,0,0,1,0,1,0,0,1,0,"07/24/2020"
"NIAMS",8,5,3,0,0,3,2,1,0,0,3,2,1,0,0,"07/24/2020"
"NICHD",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/24/2020"
"NIDDK",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2020"
"NINDS",6,5,1,0,0,3,3,1,0,0,3,3,1,0,0,"07/24/2020"
"All DACs",102,71,23,8,0,21,13,7,5,0,21,13,7,5,0,"07/24/2020"
"NCI DAC",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/25/2020"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/25/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/25/2020"
"All DACs",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/25/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/26/2020"
"JAAMH",7,3,0,3,1,4,2,0,1,1,4,2,0,1,1,"07/26/2020"
"NCI DAC",23,18,5,0,0,10,7,3,0,0,10,7,3,0,0,"07/26/2020"
"NHGRI",18,16,2,0,0,6,4,2,0,0,6,4,2,0,0,"07/26/2020"
"NHLBI",27,5,0,0,22,3,2,0,0,1,3,2,0,0,1,"07/26/2020"
"NIAMS",7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/26/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/26/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/26/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/26/2020"
"All DACs",86,53,7,3,23,17,11,5,1,2,15,11,4,1,2,"07/26/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2020"
"JAAMH",4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/27/2020"
"Kids First DAC",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/27/2020"
"NCI DAC",79,75,4,0,0,20,18,3,0,0,19,17,3,0,0,"07/27/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2020"
"NHGRI",35,21,14,0,0,13,11,3,0,0,12,10,3,0,0,"07/27/2020"
"NHLBI",64,26,38,0,0,8,6,3,0,0,8,6,3,0,0,"07/27/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2020"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/27/2020"
"All DACs",199,143,56,0,0,32,29,8,0,0,29,26,8,0,0,"07/27/2020"
"JAAMH",11,11,0,0,0,5,5,0,0,0,4,4,0,0,0,"07/28/2020"
"Kids First DAC",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2020"
"NCI DAC",33,30,3,0,0,13,11,2,0,0,13,11,2,0,0,"07/28/2020"
"NHGRI",14,14,0,0,0,7,7,0,0,0,7,7,0,0,0,"07/28/2020"
"NHLBI",42,39,3,0,0,10,9,1,0,0,10,9,1,0,0,"07/28/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2020"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/28/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2020"
"All DACs",113,106,6,0,1,29,25,3,0,1,28,24,3,0,1,"07/28/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/29/2020"
"JAAMH",47,47,0,0,0,7,7,0,0,0,6,6,0,0,0,"07/29/2020"
"NCI DAC",46,39,7,0,0,14,11,3,0,0,13,10,3,0,0,"07/29/2020"
"NHGRI",34,28,6,0,0,7,5,2,0,0,7,5,2,0,0,"07/29/2020"
"NHLBI",57,53,3,0,1,7,4,2,0,1,6,4,2,0,1,"07/29/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/29/2020"
"NICHD",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/29/2020"
"NIDDK",13,13,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/29/2020"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"07/29/2020"
"NINDS",6,5,0,1,0,3,3,0,1,0,3,3,0,1,0,"07/29/2020"
"All DACs",212,193,16,2,1,32,26,6,2,1,30,24,6,2,1,"07/29/2020"
"JAAMH",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/30/2020"
"Kids First DAC",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/30/2020"
"NCI DAC",63,60,3,0,0,17,15,3,0,0,13,11,3,0,0,"07/30/2020"
"NHGRI",48,42,6,0,0,11,8,3,0,0,10,7,3,0,0,"07/30/2020"
"NHLBI",65,65,0,0,0,5,5,0,0,0,5,5,0,0,0,"07/30/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/30/2020"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/30/2020"
"All DACs",202,193,9,0,0,25,22,5,0,0,21,18,5,0,0,"07/30/2020"
"JAAMH",27,23,0,4,0,6,4,0,2,0,6,4,0,2,0,"07/31/2020"
"NCI DAC",38,24,14,0,0,13,10,5,0,0,13,10,5,0,0,"07/31/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2020"
"NHGRI",14,9,5,0,0,12,8,4,0,0,12,8,4,0,0,"07/31/2020"
"NHLBI",26,2,24,0,0,3,2,1,0,0,3,2,1,0,0,"07/31/2020"
"NIDDK",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/31/2020"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/31/2020"
"NINDS",12,12,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2020"
"All DACs",123,74,43,4,2,31,25,8,2,1,30,24,8,2,1,"07/31/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/01/2020"
"JAAMH",12,12,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2020"
"NCI DAC",69,68,1,0,0,10,9,1,0,0,10,9,1,0,0,"08/01/2020"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/01/2020"
"NHGRI",24,23,1,0,0,6,5,1,0,0,6,5,1,0,0,"08/01/2020"
"NHLBI",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2020"
"NIAMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/01/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/01/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/01/2020"
"NINDS",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2020"
"All DACs",131,129,2,0,0,11,9,2,0,0,11,9,2,0,0,"08/01/2020"
"JAAMH",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/02/2020"
"NCI DAC",10,8,2,0,0,5,4,2,0,0,5,4,2,0,0,"08/02/2020"
"NHGRI",6,4,2,0,0,5,3,2,0,0,5,3,2,0,0,"08/02/2020"
"NHLBI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/02/2020"
"All DACs",25,21,4,0,0,11,9,3,0,0,11,9,3,0,0,"08/02/2020"
"CDAC",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/03/2020"
"ES DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2020"
"JAAMH",48,46,0,0,2,13,12,0,0,1,12,11,0,0,1,"08/03/2020"
"Kids First DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/03/2020"
"NCATS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/03/2020"
"NCI DAC",102,98,4,0,0,26,24,3,0,0,24,22,3,0,0,"08/03/2020"
"NEI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2020"
"NHGRI",81,62,19,0,0,25,19,7,0,0,23,18,6,0,0,"08/03/2020"
"NHLBI",28,23,5,0,0,11,8,3,0,0,11,8,3,0,0,"08/03/2020"
"NIAID",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"08/03/2020"
"NIAMS",12,1,0,0,11,2,1,0,0,1,2,1,0,0,1,"08/03/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2020"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/03/2020"
"NIDDK",26,4,2,0,20,4,1,1,0,2,4,1,1,0,2,"08/03/2020"
"NIGMS",5,5,0,0,0,4,4,0,0,0,4,4,0,0,0,"08/03/2020"
"NINDS",10,6,0,1,3,5,3,0,1,1,5,3,0,1,1,"08/03/2020"
"All DACs",334,260,31,1,42,54,47,14,1,2,48,43,12,1,2,"08/03/2020"
"CDAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/04/2020"
"JAAMH",36,36,0,0,0,12,12,0,0,0,12,12,0,0,0,"08/04/2020"
"Kids First DAC",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2020"
"NCI DAC",11,10,1,0,0,10,9,1,0,0,10,9,1,0,0,"08/04/2020"
"NEI",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/04/2020"
"NHGRI",37,23,14,0,0,13,12,2,0,0,13,12,2,0,0,"08/04/2020"
"NHLBI",19,17,2,0,0,5,4,1,0,0,5,4,1,0,0,"08/04/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/04/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2020"
"NIDDK",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2020"
"NIGMS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/04/2020"
"All DACs",138,121,17,0,0,35,34,4,0,0,35,34,4,0,0,"08/04/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2020"
"JAAMH",18,14,0,0,4,11,10,0,0,1,10,9,0,0,1,"08/05/2020"
"NCI DAC",20,16,4,0,0,10,7,3,0,0,10,7,3,0,0,"08/05/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2020"
"NHGRI",29,25,4,0,0,8,5,4,0,0,8,5,4,0,0,"08/05/2020"
"NHLBI",14,6,7,0,1,8,4,3,0,1,8,4,3,0,1,"08/05/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2020"
"NICHD",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"08/05/2020"
"NIDDK",26,4,0,22,0,2,1,0,1,0,2,1,0,1,0,"08/05/2020"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/05/2020"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/05/2020"
"All DACs",116,73,15,22,6,27,21,8,1,2,26,20,8,1,2,"08/05/2020"
"JAAMH",26,4,0,0,22,3,2,0,0,1,3,2,0,0,1,"08/06/2020"
"NCI DAC",48,14,34,0,0,10,7,3,0,0,10,7,3,0,0,"08/06/2020"
"NHGRI",27,15,12,0,0,7,5,3,0,0,7,5,3,0,0,"08/06/2020"
"NHLBI",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/06/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/06/2020"
"NIDCR",2,0,2,0,0,1,0,1,0,0,1,0,1,0,0,"08/06/2020"
"NIDDK",10,0,0,0,10,1,0,0,0,1,1,0,0,0,1,"08/06/2020"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/06/2020"
"NINDS",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/06/2020"
"All DACs",120,35,48,0,37,15,11,5,0,1,15,11,5,0,1,"08/06/2020"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/07/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/07/2020"
"JAAMH",66,63,0,0,3,8,7,0,0,1,7,6,0,0,1,"08/07/2020"
"NCATS",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"08/07/2020"
"NCI DAC",27,19,8,0,0,12,7,5,0,0,11,7,4,0,0,"08/07/2020"
"NEI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/07/2020"
"NHGRI",60,46,14,0,0,15,11,6,0,0,14,10,6,0,0,"08/07/2020"
"NHLBI",214,150,7,0,57,11,9,2,0,2,9,7,2,0,2,"08/07/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/07/2020"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/07/2020"
"NIDDK",14,1,0,0,13,3,1,0,0,2,3,1,0,0,2,"08/07/2020"
"NIGMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/07/2020"
"NINDS",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/07/2020"
"All DACs",408,299,29,1,79,28,20,11,1,5,24,17,10,1,5,"08/07/2020"
"NCI DAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/08/2020"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/08/2020"
"All DACs",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/08/2020"
"JAAMH",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/09/2020"
"NCI DAC",43,41,2,0,0,4,3,1,0,0,3,2,1,0,0,"08/09/2020"
"NHGRI",23,23,0,0,0,5,5,0,0,0,4,4,0,0,0,"08/09/2020"
"NHLBI",4,0,4,0,0,1,0,1,0,0,1,0,1,0,0,"08/09/2020"
"NIDCR",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/09/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/09/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/09/2020"
"All DACs",77,70,6,1,0,6,5,2,1,0,5,4,2,1,0,"08/09/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/10/2020"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/10/2020"
"JAAMH",6,4,0,2,0,5,3,0,2,0,5,3,0,2,0,"08/10/2020"
"NCI DAC",71,43,28,0,0,22,14,11,0,0,20,12,11,0,0,"08/10/2020"
"NHGRI",24,19,5,0,0,14,10,4,0,0,14,10,4,0,0,"08/10/2020"
"NHLBI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/10/2020"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"08/10/2020"
"All DACs",108,71,33,3,1,33,23,15,3,1,30,21,15,3,1,"08/10/2020"
"CDAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/11/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2020"
