"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NCI DAC",25,22,2,1,0,10,9,2,1,0,10,9,2,1,0,"06/22/2015"
"NHGRI",11,9,2,0,0,7,6,2,0,0,7,6,2,0,0,"06/22/2015"
"NHLBI",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/22/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/22/2015"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/22/2015"
"All DACs",60,47,12,1,0,17,14,4,1,0,17,14,4,1,0,"06/22/2015"
"JAAMH",9,1,8,0,0,3,1,2,0,0,3,1,2,0,0,"06/23/2015"
"NCI DAC",57,51,2,4,0,18,15,2,1,0,17,15,2,1,0,"06/23/2015"
"NHGRI",28,26,2,0,0,9,7,2,0,0,9,7,2,0,0,"06/23/2015"
"NHLBI",9,8,0,1,0,3,2,0,1,0,3,2,0,1,0,"06/23/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/23/2015"
"NIDDK",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/23/2015"
"NINDS",8,8,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/23/2015"
"All DACs",117,100,12,5,0,28,22,6,2,0,26,21,6,2,0,"06/23/2015"
"JAAMH",20,17,3,0,0,7,6,1,0,0,7,6,1,0,0,"06/24/2015"
"NCI DAC",5,4,0,0,1,5,4,0,0,1,5,4,0,0,1,"06/24/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/24/2015"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/24/2015"
"NHLBI",3,1,2,0,0,2,1,1,0,0,2,1,1,0,0,"06/24/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/24/2015"
"All DACs",33,27,5,0,1,16,13,2,0,1,16,13,2,0,1,"06/24/2015"
"JAAMH",50,31,4,14,1,7,6,1,2,1,6,5,1,1,1,"06/25/2015"
"NCI DAC",91,90,1,0,0,12,11,1,0,0,11,10,1,0,0,"06/25/2015"
"NEI",4,2,2,0,0,1,1,1,0,0,1,1,1,0,0,"06/25/2015"
"NHGRI",75,74,1,0,0,4,3,1,0,0,4,3,1,0,0,"06/25/2015"
"NHLBI",27,27,0,0,0,3,3,0,0,0,2,2,0,0,0,"06/25/2015"
"NIAMS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/25/2015"
"NICHD",4,4,0,0,0,2,2,0,0,0,1,1,0,0,0,"06/25/2015"
"NIDCR",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/25/2015"
"NIDDK",27,27,0,0,0,2,2,0,0,0,1,1,0,0,0,"06/25/2015"
"NIGMS",12,12,0,0,0,5,5,0,0,0,3,3,0,0,0,"06/25/2015"
"NINDS",16,16,0,0,0,2,2,0,0,0,1,1,0,0,0,"06/25/2015"
"All DACs",315,292,8,14,1,21,19,4,2,1,16,14,3,1,1,"06/25/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2015"
"ES DAC",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2015"
"JAAMH",130,75,6,42,7,8,6,1,3,2,7,5,1,3,2,"06/26/2015"
"NCI DAC",73,42,0,31,0,9,9,0,3,0,8,8,0,3,0,"06/26/2015"
"NEI",13,8,5,0,0,2,2,1,0,0,2,2,1,0,0,"06/26/2015"
"NHGRI",106,105,1,0,0,14,13,1,0,0,13,12,1,0,0,"06/26/2015"
"NHLBI",77,2,25,50,0,4,1,3,1,0,4,1,3,1,0,"06/26/2015"
"NIAID",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2015"
"NIAMS",14,14,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/26/2015"
"NICHD",7,6,1,0,0,1,1,1,0,0,1,1,1,0,0,"06/26/2015"
"NIDCR",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2015"
"NIDDK",44,44,0,0,0,4,4,0,0,0,4,4,0,0,0,"06/26/2015"
"NIGMS",17,8,3,6,0,3,1,1,3,0,2,1,1,2,0,"06/26/2015"
"NINDS",34,26,0,8,0,4,3,0,1,0,4,3,0,1,0,"06/26/2015"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/26/2015"
"All DACs",528,343,41,137,7,24,22,5,7,2,17,16,5,6,2,"06/26/2015"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/27/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/27/2015"
"All DACs",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"06/27/2015"
"NCI DAC",6,6,0,0,0,3,3,0,0,0,2,2,0,0,0,"06/28/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2015"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/28/2015"
"All DACs",9,9,0,0,0,4,4,0,0,0,3,3,0,0,0,"06/28/2015"
"JAAMH",31,24,2,3,2,8,7,1,3,1,8,7,1,3,1,"06/29/2015"
"NCI DAC",36,35,1,0,0,17,16,1,0,0,17,16,1,0,0,"06/29/2015"
"NEI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/29/2015"
"NHGRI",28,26,2,0,0,8,7,2,0,0,8,7,2,0,0,"06/29/2015"
"NHLBI",24,18,4,0,2,10,7,1,0,2,10,7,1,0,2,"06/29/2015"
"NIAID",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/29/2015"
"NIAMS",11,10,1,0,0,2,2,1,0,0,2,2,1,0,0,"06/29/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/29/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/29/2015"
"NIDDK",18,17,0,1,0,3,2,0,1,0,3,2,0,1,0,"06/29/2015"
"NIGMS",7,4,0,3,0,4,3,0,1,0,4,3,0,1,0,"06/29/2015"
"NINDS",15,11,2,1,1,6,5,1,1,1,6,5,1,1,1,"06/29/2015"
"All DACs",180,155,12,8,5,35,33,4,5,2,34,33,4,5,2,"06/29/2015"
"NCI DAC",16,14,2,0,0,11,9,2,0,0,11,9,2,0,0,"06/30/2015"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"06/30/2015"
"NHLBI",12,11,1,0,0,3,2,1,0,0,2,2,1,0,0,"06/30/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/30/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"06/30/2015"
"All DACs",34,31,3,0,0,17,14,3,0,0,16,14,3,0,0,"06/30/2015"
"ES DAC",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/01/2015"
"JAAMH",86,59,8,19,0,15,10,2,5,0,14,10,2,4,0,"07/01/2015"
"NCI DAC",120,50,1,0,69,26,24,1,0,1,21,19,1,0,1,"07/01/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2015"
"NHGRI",88,62,2,0,24,16,14,2,0,1,15,13,2,0,1,"07/01/2015"
"NHLBI",77,43,11,21,2,15,11,4,4,2,15,11,4,4,2,"07/01/2015"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/01/2015"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/01/2015"
"NICHD",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"07/01/2015"
"NIDCR",4,0,0,0,4,2,0,0,0,2,2,0,0,0,2,"07/01/2015"
"NIDDK",14,14,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/01/2015"
"NIGMS",3,0,0,2,1,2,0,0,1,1,2,0,0,1,1,"07/01/2015"
"NINDS",22,19,2,0,1,3,2,1,0,1,3,2,1,0,1,"07/01/2015"
"All DACs",423,254,25,42,102,47,38,8,8,3,40,32,8,7,3,"07/01/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"JAAMH",10,9,0,1,0,4,3,0,1,0,4,3,0,1,0,"07/02/2015"
"NCI DAC",53,33,4,16,0,10,8,3,2,0,10,8,3,2,0,"07/02/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"NHGRI",45,45,0,0,0,10,10,0,0,0,10,10,0,0,0,"07/02/2015"
"NHLBI",38,37,1,0,0,4,3,1,0,0,4,3,1,0,0,"07/02/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/02/2015"
"All DACs",155,133,5,17,0,20,16,4,3,0,19,16,4,3,0,"07/02/2015"
"NCI DAC",15,9,6,0,0,7,4,3,0,0,6,3,3,0,0,"07/03/2015"
"NHGRI",10,0,10,0,0,1,0,1,0,0,1,0,1,0,0,"07/03/2015"
"All DACs",25,9,16,0,0,7,4,3,0,0,6,3,3,0,0,"07/03/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/04/2015"
"NHLBI",14,10,4,0,0,1,1,1,0,0,1,1,1,0,0,"07/04/2015"
"All DACs",16,12,4,0,0,2,2,1,0,0,2,2,1,0,0,"07/04/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2015"
"NHGRI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2015"
"All DACs",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/05/2015"
"JAAMH",23,19,0,2,2,13,10,0,2,2,12,9,0,2,2,"07/06/2015"
"NCI DAC",49,35,11,2,1,10,8,2,2,1,10,8,2,2,1,"07/06/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2015"
"NHGRI",19,19,0,0,0,6,6,0,0,0,6,6,0,0,0,"07/06/2015"
"NHLBI",45,23,0,22,0,5,4,0,1,0,5,4,0,1,0,"07/06/2015"
"NIAID",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/06/2015"
"NIAMS",7,7,0,0,0,3,3,0,0,0,2,2,0,0,0,"07/06/2015"
"NIDDK",8,8,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/06/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/06/2015"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/06/2015"
"All DACs",163,123,11,26,3,29,26,2,4,3,22,19,2,4,3,"07/06/2015"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/07/2015"
"JAAMH",30,12,0,0,18,7,5,0,0,2,7,5,0,0,2,"07/07/2015"
"NCI DAC",100,51,1,1,47,12,10,1,1,3,10,8,1,1,3,"07/07/2015"
"NEI",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"07/07/2015"
"NHGRI",31,14,0,0,17,7,5,0,0,2,7,5,0,0,2,"07/07/2015"
"NHLBI",7,2,0,0,5,4,2,0,0,2,4,2,0,0,2,"07/07/2015"
"NIAMS",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/07/2015"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"07/07/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/07/2015"
"NIGMS",4,1,0,3,0,2,1,0,1,0,2,1,0,1,0,"07/07/2015"
"NINDS",14,1,0,0,13,3,1,0,0,2,3,1,0,0,2,"07/07/2015"
"All DACs",194,82,1,5,106,16,14,1,2,3,14,12,1,2,3,"07/07/2015"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2015"
"JAAMH",48,35,0,9,4,10,8,0,3,1,7,6,0,3,1,"07/08/2015"
"NCI DAC",122,46,47,0,29,21,18,6,0,2,11,8,6,0,2,"07/08/2015"
"NEI",7,5,2,0,0,2,2,1,0,0,2,2,1,0,0,"07/08/2015"
"NHGRI",51,39,12,0,0,14,11,3,0,0,9,6,3,0,0,"07/08/2015"
"NHLBI",24,13,5,3,3,14,9,3,1,2,7,4,2,1,2,"07/08/2015"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/08/2015"
"NIAMS",10,10,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/08/2015"
"NICHD",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/08/2015"
"NIDDK",13,13,0,0,0,6,6,0,0,0,3,3,0,0,0,"07/08/2015"
"NIGMS",7,4,0,3,0,3,2,0,2,0,3,2,0,2,0,"07/08/2015"
"NINDS",29,26,0,0,3,12,10,0,0,2,7,5,0,0,2,"07/08/2015"
"NINR DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/08/2015"
"All DACs",316,194,67,15,40,48,42,11,5,3,18,14,10,4,3,"07/08/2015"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"JAAMH",11,11,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"NCI DAC",87,64,22,1,0,8,7,3,1,0,8,7,3,1,0,"07/09/2015"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"NHGRI",48,39,9,0,0,7,6,3,0,0,6,5,3,0,0,"07/09/2015"
"NHLBI",23,10,0,13,0,4,3,0,1,0,4,3,0,1,0,"07/09/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"NIDDK",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/09/2015"
"NIGMS",4,1,0,3,0,3,1,0,2,0,3,1,0,2,0,"07/09/2015"
"NINDS",6,6,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/09/2015"
"All DACs",191,143,31,17,0,16,13,5,4,0,15,12,5,4,0,"07/09/2015"
"JAAMH",40,33,0,7,0,9,7,0,4,0,8,7,0,4,0,"07/10/2015"
"NCI DAC",19,4,15,0,0,4,3,2,0,0,4,3,2,0,0,"07/10/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2015"
"NHGRI",19,16,3,0,0,7,6,2,0,0,6,5,2,0,0,"07/10/2015"
"NHLBI",20,8,2,10,0,4,3,2,1,0,3,3,2,1,0,"07/10/2015"
"NINDS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/10/2015"
"All DACs",102,65,20,17,0,14,13,4,4,0,13,12,4,4,0,"07/10/2015"
"NCI DAC",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2015"
"All DACs",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/11/2015"
"NCI DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/12/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/12/2015"
"All DACs",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"07/12/2015"
"JAAMH",17,9,2,2,4,6,5,1,1,1,6,5,1,1,1,"07/13/2015"
"NCI DAC",63,31,2,0,30,17,14,2,0,2,17,14,2,0,2,"07/13/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/13/2015"
"NHGRI",31,18,13,0,0,6,4,2,0,0,6,4,2,0,0,"07/13/2015"
"NHLBI",15,13,0,1,1,6,5,0,1,1,6,5,0,1,1,"07/13/2015"
"NICHD",3,1,1,0,1,2,1,1,0,1,2,1,1,0,1,"07/13/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/13/2015"
"NIDDK",14,14,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/13/2015"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/13/2015"
"NINDS",9,6,0,3,0,3,2,0,1,0,3,2,0,1,0,"07/13/2015"
"All DACs",156,95,18,7,36,24,21,4,3,2,24,21,4,3,2,"07/13/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/14/2015"
"JAAMH",4,3,0,1,0,2,2,0,1,0,2,2,0,1,0,"07/14/2015"
"NCI DAC",43,29,2,11,1,7,4,2,1,1,7,4,2,1,1,"07/14/2015"
"NHGRI",20,1,19,0,0,2,1,1,0,0,2,1,1,0,0,"07/14/2015"
"NIDCR",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/14/2015"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/14/2015"
"All DACs",70,34,22,13,1,10,6,3,2,1,10,6,3,2,1,"07/14/2015"
"JAAMH",8,8,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/15/2015"
"NCI DAC",17,17,0,0,0,10,10,0,0,0,10,10,0,0,0,"07/15/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2015"
"NHGRI",7,7,0,0,0,5,5,0,0,0,5,5,0,0,0,"07/15/2015"
"NHLBI",16,7,4,5,0,5,3,2,1,0,5,3,2,1,0,"07/15/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2015"
"NIGMS",3,1,0,2,0,3,1,0,2,0,3,1,0,2,0,"07/15/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/15/2015"
"All DACs",58,47,4,7,0,18,16,2,3,0,15,14,2,3,0,"07/15/2015"
"JAAMH",5,4,0,0,1,3,2,0,0,1,3,2,0,0,1,"07/16/2015"
"NCI DAC",27,25,1,0,1,9,8,1,0,1,9,8,1,0,1,"07/16/2015"
"NEI",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/16/2015"
"NHGRI",9,6,3,0,0,6,4,2,0,0,6,4,2,0,0,"07/16/2015"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/16/2015"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/16/2015"
"NINDS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"07/16/2015"
"NINR DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/16/2015"
"All DACs",51,41,5,3,2,17,13,4,2,1,15,12,4,2,1,"07/16/2015"
"JAAMH",12,2,0,0,10,3,2,0,0,1,3,2,0,0,1,"07/17/2015"
"NCI DAC",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/17/2015"
"NEI",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/17/2015"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/17/2015"
"NHLBI",8,0,2,6,0,2,0,1,1,0,2,0,1,1,0,"07/17/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/17/2015"
"All DACs",32,12,2,8,10,10,8,1,2,1,10,8,1,2,1,"07/17/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/18/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2015"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/19/2015"
"CDAC",2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,"07/20/2015"
"JAAMH",32,7,5,1,19,10,6,2,1,2,10,6,2,1,2,"07/20/2015"
"NCI DAC",133,42,62,0,29,27,22,5,0,4,23,18,5,0,4,"07/20/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/20/2015"
"NHGRI",66,31,12,0,23,17,15,1,0,1,17,15,1,0,1,"07/20/2015"
"NHLBI",52,25,1,2,24,10,6,1,1,2,10,6,1,1,2,"07/20/2015"
"NIAMS",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"07/20/2015"
"NICHD",4,3,1,0,0,4,3,1,0,0,4,3,1,0,0,"07/20/2015"
"NIDDK",18,18,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/20/2015"
"NIGMS",10,5,0,0,5,4,3,0,0,1,4,3,0,0,1,"07/20/2015"
"NINDS",13,10,3,0,0,5,4,1,0,0,5,4,1,0,0,"07/20/2015"
"All DACs",333,142,84,5,102,47,40,6,3,5,43,36,6,3,5,"07/20/2015"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2015"
"JAAMH",25,5,6,0,14,3,1,1,0,1,3,1,1,0,1,"07/21/2015"
"NCI DAC",42,29,0,12,1,7,7,0,2,1,7,7,0,2,1,"07/21/2015"
"NEI",12,12,0,0,0,4,4,0,0,0,2,2,0,0,0,"07/21/2015"
"NHGRI",31,29,2,0,0,6,6,1,0,0,6,6,1,0,0,"07/21/2015"
"NHLBI",32,18,0,14,0,6,5,0,1,0,6,5,0,1,0,"07/21/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2015"
"NIDDK",26,25,0,1,0,5,4,0,1,0,3,2,0,1,0,"07/21/2015"
"NIGMS",5,0,0,5,0,1,0,0,1,0,1,0,0,1,0,"07/21/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/21/2015"
"All DACs",178,123,8,32,15,24,22,2,3,2,17,15,2,3,2,"07/21/2015"
"JAAMH",30,22,6,2,0,7,5,1,2,0,7,5,1,2,0,"07/22/2015"
"NCI DAC",23,21,2,0,0,10,8,2,0,0,9,7,2,0,0,"07/22/2015"
"NHGRI",8,7,1,0,0,6,6,1,0,0,5,5,1,0,0,"07/22/2015"
"NHLBI",6,5,1,0,0,4,3,1,0,0,4,3,1,0,0,"07/22/2015"
"NINDS",5,4,1,0,0,3,2,1,0,0,3,2,1,0,0,"07/22/2015"
"All DACs",72,59,11,2,0,22,17,6,2,0,20,15,6,2,0,"07/22/2015"
"JAAMH",10,6,0,4,0,7,4,0,3,0,6,4,0,3,0,"07/23/2015"
"NCI DAC",10,9,1,0,0,7,6,1,0,0,6,5,1,0,0,"07/23/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/23/2015"
"NHGRI",11,11,0,0,0,8,8,0,0,0,7,7,0,0,0,"07/23/2015"
"NHLBI",3,1,1,1,0,2,1,1,1,0,2,1,1,1,0,"07/23/2015"
"NIAMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"07/23/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/23/2015"
"NINDS",4,3,0,1,0,2,1,0,1,0,2,1,0,1,0,"07/23/2015"
"All DACs",41,32,3,6,0,21,18,3,4,0,18,15,3,4,0,"07/23/2015"
"JAAMH",31,20,0,0,11,6,5,0,0,1,6,5,0,0,1,"07/24/2015"
"NCI DAC",23,23,0,0,0,9,9,0,0,0,9,9,0,0,0,"07/24/2015"
"NEI",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/24/2015"
"NHGRI",18,18,0,0,0,4,4,0,0,0,3,3,0,0,0,"07/24/2015"
"NHLBI",19,16,3,0,0,2,2,2,0,0,2,2,2,0,0,"07/24/2015"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/24/2015"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"07/24/2015"
"NINDS",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/24/2015"
"All DACs",104,89,3,1,11,18,18,2,1,1,16,16,2,1,1,"07/24/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/25/2015"
"All DACs",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/25/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"07/26/2015"
"JAAMH",8,8,0,0,0,8,8,0,0,0,8,8,0,0,0,"07/27/2015"
"NCI DAC",75,62,12,1,0,18,18,2,1,0,17,17,2,1,0,"07/27/2015"
"NEI",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2015"
"NHGRI",25,24,1,0,0,5,5,1,0,0,5,5,1,0,0,"07/27/2015"
"NHLBI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/27/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2015"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/27/2015"
"All DACs",125,111,13,1,0,30,30,3,1,0,28,28,3,1,0,"07/27/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2015"
"JAAMH",36,31,0,5,0,9,8,0,3,0,8,7,0,3,0,"07/28/2015"
"NCI DAC",59,51,3,5,0,12,10,3,1,0,12,10,3,1,0,"07/28/2015"
"NEI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/28/2015"
"NHGRI",15,15,0,0,0,3,3,0,0,0,3,3,0,0,0,"07/28/2015"
"NHLBI",28,28,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/28/2015"
"NIAMS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/28/2015"
"NIDDK",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/28/2015"
"NINDS",12,12,0,0,0,4,4,0,0,0,4,4,0,0,0,"07/28/2015"
"All DACs",163,150,3,10,0,25,22,3,4,0,24,21,3,4,0,"07/28/2015"
"JAAMH",26,20,0,6,0,4,4,0,1,0,4,4,0,1,0,"07/29/2015"
"NCI DAC",15,7,6,1,1,9,5,4,1,1,9,5,4,1,1,"07/29/2015"
"NHGRI",14,7,5,0,2,3,1,3,0,1,3,1,3,0,1,"07/29/2015"
"NHLBI",19,11,8,0,0,1,1,1,0,0,1,1,1,0,0,"07/29/2015"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/29/2015"
"NINDS",16,10,6,0,0,1,1,1,0,0,1,1,1,0,0,"07/29/2015"
"All DACs",93,58,25,7,3,15,10,7,2,1,15,10,7,2,1,"07/29/2015"
"JAAMH",20,14,6,0,0,8,7,1,0,0,8,7,1,0,0,"07/30/2015"
"NCI DAC",49,36,0,0,13,12,12,0,0,1,10,10,0,0,1,"07/30/2015"
"NHGRI",13,13,0,0,0,9,9,0,0,0,8,8,0,0,0,"07/30/2015"
"NHLBI",22,13,0,9,0,2,2,0,1,0,2,2,0,1,0,"07/30/2015"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/30/2015"
"NIGMS",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"07/30/2015"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/30/2015"
"All DACs",109,81,6,9,13,25,24,1,1,1,21,20,1,1,1,"07/30/2015"
