"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"JAAMH",0,6,1.4,7,7.6,7.2,24.1,24.1,24.1,NA,NA,NA,2,2,2,9.1,31.4,27.3,"01/20/2020"
"NCI DAC",0,35,6,0.8,6.2,2.4,0,3.4,0.5,0.2,0.3,0.2,NA,NA,NA,0.9,9.6,3,"01/20/2020"
"NEI",0,0,0,4,4,4,12.9,12.9,12.9,NA,NA,NA,NA,NA,NA,17,17,17,"01/20/2020"
"NHGRI",0,35,4.2,6.8,13.8,7.5,0,2.3,0.2,0,9,3,NA,NA,NA,6.9,16,8.1,"01/20/2020"
"NHLBI",0,35,8,41.8,43.4,43.2,0,0,0,0,0,0,NA,NA,NA,41.8,43.4,43.2,"01/20/2020"
"NIAID",0,0,0,16,16,16,NA,NA,NA,NA,NA,NA,33.2,33.2,33.2,49.2,49.2,49.2,"01/20/2020"
"NIGMS",3,3,3,35,35,35,7.9,7.9,7.9,NA,NA,NA,7.9,7.9,7.9,43,43,43,"01/20/2020"
"NINDS",3,35,13.7,0.9,1,0.9,0.2,31.1,10.5,NA,NA,NA,NA,NA,NA,1,32,11.4,"01/20/2020"
"All DACs",0,35,5.6,0.8,43.4,16,0,31.1,5,0,9,0.4,0,33.2,5.9,0.9,49.2,20.4,"01/20/2020"
"CDAC",0.2,6,3.1,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"01/21/2020"
"ES DAC",0,1.8,0.6,2.9,3,3,0,14,4.7,NA,NA,NA,NA,NA,NA,3,16.9,7.7,"01/21/2020"
"JAAMH",0.6,6,2.5,5.8,6.2,6.1,24.1,24.1,24.1,NA,NA,NA,NA,NA,NA,29.9,30.3,30.2,"01/21/2020"
"NCI DAC",0,111.8,6.3,0,5,2.7,0,3.4,0.8,0,0,0,NA,NA,NA,0.1,8.3,3.3,"01/21/2020"
"NHGRI",0,20.1,5,6.7,13.2,8.7,0,29.2,1.5,0,29.2,4,NA,NA,NA,6.7,36.4,10.6,"01/21/2020"
"NHLBI",0,6,2.3,41,43.8,41.5,0,0,0,0,12,1,NA,NA,NA,41,55.9,42.4,"01/21/2020"
"NIAID",5.2,5.2,5.2,14.8,14.8,14.8,36,36,36,NA,NA,NA,NA,NA,NA,50.8,50.8,50.8,"01/21/2020"
"NIAMS",0.6,1.8,1,13,13.4,13.2,1,7.2,4.1,1,1,1,NA,NA,NA,14,20.5,16.2,"01/21/2020"
"NICHD",2.5,2.5,2.5,1.9,1.9,1.9,14,14,14,NA,NA,NA,NA,NA,NA,15.9,15.9,15.9,"01/21/2020"
"NIDCD DAC",5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/21/2020"
"NIDCR",5.2,5.2,5.2,9,9,9,10.8,10.9,10.9,NA,NA,NA,NA,NA,NA,19.8,19.9,19.9,"01/21/2020"
"NINDS",1.8,1.8,1.8,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"01/21/2020"
"All DACs",0,111.8,4.6,0,43.8,11.6,0,36,3.7,0,29.2,1.3,NA,NA,NA,0.1,55.9,14.7,"01/21/2020"
"JAAMH",0,5,3.1,4.8,5.1,5,24.1,24.1,24.1,NA,NA,NA,2,2,2,7,29.1,16.2,"01/22/2020"
"NCI DAC",0,4.8,2.2,0.2,0.8,0.4,0,2.1,0.5,0,0,0,NA,NA,NA,0.2,2.6,0.9,"01/22/2020"
"NHGRI",0.9,13.8,3.1,6.1,6.5,6.3,0,0,0,0,0,0,NA,NA,NA,6.1,6.5,6.3,"01/22/2020"
"NHLBI",0,0.9,0.3,40.9,43,41.4,0,0,0,0,12,6,NA,NA,NA,40.9,55,44.4,"01/22/2020"
"NIDDK",14.2,14.2,14.2,44,44,44,0,0,0,NA,NA,NA,NA,NA,NA,44,44,44,"01/22/2020"
"All DACs",0,14.2,2.6,0.2,44,13.6,0,24.1,5.9,0,12,3,2,2,2,0.2,55,18.2,"01/22/2020"
"CDAC",0.8,0.8,0.8,1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"01/23/2020"
"JAAMH",0,13.1,1.4,4.1,4.4,4.1,24.1,24.1,24.1,NA,NA,NA,2.8,2.8,2.8,6.8,28.5,22.9,"01/23/2020"
"NCI DAC",0,35.7,4.1,0.8,1.5,1.1,0,0.4,0,0,0,0,NA,NA,NA,0.8,1.8,1.1,"01/23/2020"
"NEI",0,2,0.7,0.5,22.1,7.7,7.2,12.9,11,NA,NA,NA,NA,NA,NA,13.5,29.3,18.7,"01/23/2020"
"NHGRI",0,35.7,3.8,4.2,11,6.1,0,14.2,0.8,0,0,0,NA,NA,NA,4.2,20.1,6.9,"01/23/2020"
"NHLBI",0,14.8,2.3,0.1,42.2,31.9,0,1.9,0.6,0,0,0,NA,NA,NA,0.1,42.2,32.1,"01/23/2020"
"NIAID",1.6,1.6,1.6,12.8,12.8,12.8,36,36,36,NA,NA,NA,NA,NA,NA,48.9,48.9,48.9,"01/23/2020"
"NICHD",0.1,1.6,0.9,5.8,5.8,5.8,0,13.9,4.6,NA,NA,NA,NA,NA,NA,5.8,19.7,10.4,"01/23/2020"
"NIDDK",0,0,0,43,43,43,0,0,0,NA,NA,NA,NA,NA,NA,43,43,43,"01/23/2020"
"NIGMS",1.6,1.6,1.6,32,32,32,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,40,40,40,"01/23/2020"
"NINDS",1.6,1.9,1.8,3.8,3.9,3.8,1.1,25,18.2,NA,NA,NA,NA,NA,NA,5,28.8,22,"01/23/2020"
"All DACs",0,35.7,2.8,0.1,43,15.3,0,36,4.1,0,0,0,2.8,2.8,2.8,0.1,48.9,18.3,"01/23/2020"
"JAAMH",3,14,11.6,3.3,3.4,3.4,24.1,24.1,24.1,NA,NA,NA,2.8,2.8,2.8,6.1,27.5,25.8,"01/24/2020"
"NCI DAC",0,44.6,5.8,0,2,0.6,0,1.7,0.2,0,0,0,NA,NA,NA,0,2.2,0.8,"01/24/2020"
"NEI",0,0,0,12.5,12.7,12.6,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,16.6,16.8,16.7,"01/24/2020"
"NHGRI",0,15.7,9.1,5.2,5.5,5.3,0,0.8,0.1,0,0,0,NA,NA,NA,5.2,6,5.5,"01/24/2020"
"NHLBI",10.1,15.7,14,40,41,40.9,0,12,9.7,NA,NA,NA,NA,NA,NA,40,52.8,50.6,"01/24/2020"
"NIAMS",0,0,0,10,10,10,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,17.1,17.1,17.1,"01/24/2020"
"NIDCR",14,14,14,6.2,6.2,6.2,6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,13,13,13,"01/24/2020"
"NIDDK",15.7,15.7,15.7,42.3,42.3,42.3,0,0,0,NA,NA,NA,NA,NA,NA,42.3,42.3,42.3,"01/24/2020"
"All DACs",0,44.6,8.7,0,42.3,9.8,0,24.1,5.8,0,0,0,2.8,2.8,2.8,0,52.8,15.2,"01/24/2020"
"CDAC",0,0,0,9.1,9.1,9.1,0,0,0,NA,NA,NA,NA,NA,NA,9.1,9.1,9.1,"01/25/2020"
"NCI DAC",10.6,11,10.8,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"01/25/2020"
"NHGRI",11,11,11,4.2,4.2,4.2,NA,NA,NA,0,0,0,NA,NA,NA,4.2,4.2,4.2,"01/25/2020"
"All DACs",0,11,8.7,1.1,9.1,3.3,0,0,0,0,0,0,NA,NA,NA,1.1,9.1,3.3,"01/25/2020"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/26/2020"
"ES DAC",11.7,633.1,322.4,3.8,4.2,4,0,7,3.5,NA,NA,NA,NA,NA,NA,3.8,11.2,7.5,"01/27/2020"
"JAAMH",0,12.2,7.5,0.1,0.5,0.2,24.1,24.1,24.1,NA,NA,NA,2.8,2.8,2.8,3.1,24.5,23.4,"01/27/2020"
"NCI DAC",0,20.2,8.6,0,6.1,0.9,0,0.9,0,0,0,0,NA,NA,NA,0,6.1,1,"01/27/2020"
"NHGRI",0,14,6.2,2.8,6.8,3.7,0,2.3,0.6,21,21,21,NA,NA,NA,2.8,24,8.4,"01/27/2020"
"NHLBI",0,11.7,3.5,37.8,45.2,41.1,0,25.2,11.7,12.1,25.2,17.3,NA,NA,NA,37.8,70.1,53.8,"01/27/2020"
"NINDS",11.7,11.7,11.7,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"01/27/2020"
"All DACs",0,633.1,11.1,0,45.2,20.9,0,25.2,11,0,25.2,16.2,2.8,2.8,2.8,0,70.1,32.3,"01/27/2020"
"CDAC",7.1,7.1,7.1,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"01/28/2020"
"JAAMH",0.8,7.1,4.4,0.1,0.2,0.1,23.2,23.2,23.2,NA,NA,NA,1.9,1.9,1.9,2,23.4,19.8,"01/28/2020"
"Kids First DAC",7.1,7.1,7.1,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"01/28/2020"
"NCI DAC",0,8,1.4,0,5.5,0.6,0,2,0.1,0,0.8,0.6,NA,NA,NA,0,7.5,0.9,"01/28/2020"
"NHGRI",0,12.2,3.9,1.9,12.8,6.8,0,2.3,1.5,0,4.3,3.6,NA,NA,NA,1.9,15.1,9,"01/28/2020"
"NHLBI",0,52.9,9.7,37,44.1,39.6,0,25.2,15.7,0,0,0,NA,NA,NA,37,69.3,48.6,"01/28/2020"
"NIGMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/28/2020"
"NINDS",0.8,8.8,6.3,0,0.2,0.1,0,23.9,6.8,NA,NA,NA,NA,NA,NA,0.1,24,6.9,"01/28/2020"
"All DACs",0,52.9,3.7,0,44.1,7.2,0,25.2,4.7,0,4.3,1.1,1.9,1.9,1.9,0,69.3,10.7,"01/28/2020"
"CDAC",0,20,10,4.9,4.9,4.9,0,0,0,NA,NA,NA,NA,NA,NA,4.9,4.9,4.9,"01/29/2020"
"JAAMH",0,40.1,17.1,1,1.2,1.1,21.1,21.1,21.1,5.9,5.9,5.9,5.9,5.9,5.9,6.9,22.3,15.5,"01/29/2020"
"Kids First DAC",0.3,0.4,0.4,0.9,4.5,3.1,0,0.1,0,0,0.1,0.1,NA,NA,NA,0.9,4.6,3.4,"01/29/2020"
"NCI DAC",0,29,10.9,0,4.4,0.6,0,0.8,0,0,0,0,NA,NA,NA,0,4.4,0.6,"01/29/2020"
"NHGRI",0,40.1,11.9,1.3,5,2,0,19,3.4,0,4.3,0.2,NA,NA,NA,1.3,21,3.2,"01/29/2020"
"NHLBI",0,40.1,5.7,14.2,42.8,18.3,0,25.2,3.6,NA,NA,NA,NA,NA,NA,14.2,68,21.9,"01/29/2020"
"NIGMS",0,20,6.7,26,26,26,8,8,8,NA,NA,NA,NA,NA,NA,33.9,33.9,33.9,"01/29/2020"
"NINDS",19,19,19,0.7,0.7,0.7,22.2,22.2,22.2,NA,NA,NA,NA,NA,NA,22.8,22.8,22.8,"01/29/2020"
"All DACs",0,40.1,10.6,0,42.8,2.2,0,25.2,2.8,0,5.9,0.9,5.9,5.9,5.9,0,68,4.4,"01/29/2020"
"CDAC",0,0,0,11.9,11.9,11.9,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,15,15,15,"01/30/2020"
"JAAMH",0,21.9,1.5,0.1,0.8,0.3,20.3,21.1,20.9,NA,NA,NA,5.9,6,6,6.1,21.8,18.2,"01/30/2020"
"Kids First DAC",0,0,0,3.7,3.7,3.7,0,1.2,1,NA,NA,NA,NA,NA,NA,3.7,5,4.7,"01/30/2020"
"NCI DAC",0,16.8,1,0,3,1.3,0,2.4,0.8,0,1.2,0.2,NA,NA,NA,0,4.2,1.9,"01/30/2020"
"NHGRI",0,7.2,1,3.7,11.3,5.3,0,2.3,0.4,0,3.4,0.7,NA,NA,NA,3.7,14.1,5.7,"01/30/2020"
"NHLBI",0,22,11.4,7.9,41.7,33.8,0,25.2,9.8,NA,NA,NA,NA,NA,NA,7.9,66.9,43.6,"01/30/2020"
"NIAID",0.1,0.1,0.1,5.8,5.8,5.8,36,36,36,NA,NA,NA,NA,NA,NA,41.9,41.9,41.9,"01/30/2020"
"NIGMS",0.1,0.1,0.1,25,25.4,25.2,8,8,8,NA,NA,NA,8,8,8,33,33.4,33.1,"01/30/2020"
"NINDS",0,0.3,0.1,0.4,3.9,3,1.9,22.2,7.2,NA,NA,NA,NA,NA,NA,5.8,22.6,10.2,"01/30/2020"
"All DACs",0,22,1.4,0,41.7,3.7,0,36,6,0,3.4,0.3,5.9,8,6.2,0,66.9,8.9,"01/30/2020"
"ES DAC",0.3,0.3,0.3,13.5,13.5,13.5,42.1,42.1,42.1,NA,NA,NA,NA,NA,NA,55.6,55.6,55.6,"01/31/2020"
"JAAMH",0,0,0,4.9,4.9,4.9,15.4,15.4,15.4,NA,NA,NA,NA,NA,NA,20.2,20.2,20.2,"01/31/2020"
"NCI DAC",0,9.8,1.4,0,2.4,0.4,0,0.2,0.1,0.1,0.1,0.1,NA,NA,NA,0,2.5,0.5,"01/31/2020"
"NHGRI",0,10.1,4.4,3,10,5.4,0,2.3,1.2,0,0,0,NA,NA,NA,3,12.2,6.5,"01/31/2020"
"NHLBI",0.3,24.1,2.6,37.9,40.8,38.5,0,25.2,3,NA,NA,NA,NA,NA,NA,37.9,66.1,41.5,"01/31/2020"
"NICHD",22.9,22.9,22.9,5.9,5.9,5.9,0,0,0,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"01/31/2020"
"NINDS",0,0,0,2.9,2.9,2.9,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"01/31/2020"
"All DACs",0,24.1,2.5,0,40.8,11.7,0,42.1,2.5,0,0.1,0,NA,NA,NA,0,66.1,14.1,"01/31/2020"
"CDAC",0.7,0.7,0.7,9.6,9.6,9.6,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,12.7,12.7,12.7,"02/01/2020"
"ES DAC",0.7,0.7,0.7,5.5,5.5,5.5,0,0,0,NA,NA,NA,NA,NA,NA,5.5,5.5,5.5,"02/01/2020"
"JAAMH",0.5,0.9,0.6,3.6,4.2,3.7,15.4,15.4,15.4,1.2,1.2,1.2,0.3,1.2,1.1,4.5,19.2,15.6,"02/01/2020"
"NCI DAC",0.7,12,0.9,1.5,1.5,1.5,0,0,0,0,0,0,NA,NA,NA,1.5,1.6,1.6,"02/01/2020"
"NEI",0.7,0.7,0.7,12.6,12.6,12.6,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,26.5,26.5,26.5,"02/01/2020"
"NHGRI",0.7,2,0.7,2.6,2.9,2.6,0,0,0,0.1,0.1,0.1,NA,NA,NA,2.6,2.9,2.6,"02/01/2020"
"NHLBI",0.7,12,1.6,37.5,37.8,37.8,0,0,0,0,0,0,NA,NA,NA,37.5,37.8,37.8,"02/01/2020"
"NIAMS",0.7,0.7,0.7,1.6,1.6,1.6,1,1,1,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"02/01/2020"
"NICHD",0.7,0.7,0.7,4.5,4.5,4.5,0,0,0,NA,NA,NA,NA,NA,NA,4.5,4.5,4.5,"02/01/2020"
"NIDCR",0.7,0.7,0.7,2.5,2.5,2.5,2,2,2,NA,NA,NA,NA,NA,NA,4.5,4.5,4.5,"02/01/2020"
"NIDDK",0.7,0.7,0.7,33.8,33.8,33.8,0,0,0,NA,NA,NA,NA,NA,NA,33.8,33.8,33.8,"02/01/2020"
"NIGMS",0.7,0.7,0.7,22.8,22.8,22.8,8,8,8,NA,NA,NA,NA,NA,NA,30.8,30.8,30.8,"02/01/2020"
"NINDS",0.7,0.7,0.7,1.7,1.7,1.7,24.8,44.1,30.8,52,52,52,NA,NA,NA,26.5,53.7,33.8,"02/01/2020"
"NINR DAC",0.7,0.7,0.7,4.5,4.5,4.5,7.5,7.5,7.5,NA,NA,NA,NA,NA,NA,12,12,12,"02/01/2020"
"All DACs",0.5,12,0.9,1.5,37.8,7.8,0,44.1,4.8,0,52,4.3,0.3,1.2,1.1,1.5,53.7,12.5,"02/01/2020"
"ES DAC",0.5,0.5,0.5,4.5,4.5,4.5,NA,NA,NA,NA,NA,NA,0,0,0,4.5,4.5,4.5,"02/02/2020"
"JAAMH",0.1,1.2,0.6,2.5,3,2.8,15.4,15.4,15.4,NA,NA,NA,NA,NA,NA,17.9,18.4,18.2,"02/02/2020"
"NCI DAC",0.1,9.2,4,0.1,0.5,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.6,0.3,"02/02/2020"
"NEI",0.5,0.5,0.5,11.5,11.5,11.5,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,25.5,25.5,25.5,"02/02/2020"
"NHGRI",0.1,9,1.7,1.7,2.1,2,0,0,0,0,3.2,1.6,NA,NA,NA,1.7,5.3,2.3,"02/02/2020"
"NHLBI",0.1,4.2,0.6,35.9,37.5,36.9,0,0,0,NA,NA,NA,NA,NA,NA,35.9,37.5,36.9,"02/02/2020"
"NIAMS",1.2,1.2,1.2,0.9,0.9,0.9,1,1,1,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"02/02/2020"
"NINDS",0.1,4.2,1.5,0.6,1.1,0.9,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,3.4,3.9,3.7,"02/02/2020"
"All DACs",0.1,9.2,1.7,0.1,37.5,11.4,0,15.4,1.8,0,3.2,1.6,0,0,0,0.1,37.5,13.1,"02/02/2020"
"CDAC",0,2.8,2,7.8,8.2,8,3,3.1,3.1,NA,NA,NA,NA,NA,NA,10.9,11.2,11.1,"02/03/2020"
"ES DAC",0,2.8,1.4,3.8,3.8,3.8,0,0,0,NA,NA,NA,6.9,6.9,6.9,3.8,10.8,7.3,"02/03/2020"
"JAAMH",0,19.1,3,1.7,2.4,2,15.4,15.4,15.4,NA,NA,NA,NA,NA,NA,17.1,17.8,17.4,"02/03/2020"
"Kids First DAC",0.1,0.1,0.1,3.1,3.1,3.1,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,4,4,4,"02/03/2020"
"NCI DAC",0,52,2,0,6.2,2.1,0,3,0.3,0,2,0.2,NA,NA,NA,0,9.3,2.4,"02/03/2020"
"NEI",0.1,2.8,1.9,11,11,11,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,24.9,24.9,24.9,"02/03/2020"
"NHGRI",0,52,3.5,1,7,3.2,0,7.9,1.1,0,0,0,NA,NA,NA,1,10.4,4.2,"02/03/2020"
"NHLBI",0,18.9,3.2,17.2,37.8,27.9,0,25.2,2.9,0,25.2,0.6,NA,NA,NA,17.2,63,36.6,"02/03/2020"
"NIAMS",0.5,0.5,0.5,0.4,0.4,0.4,NA,NA,NA,0.9,0.9,0.9,NA,NA,NA,1.3,1.3,1.3,"02/03/2020"
"NICHD",0,0,0,2.8,2.8,2.8,26.8,26.8,26.8,NA,NA,NA,NA,NA,NA,29.6,29.6,29.6,"02/03/2020"
"NIDCR",2,2,2,0.9,0.9,0.9,2,2,2,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"02/03/2020"
"NIDDK",0,3.8,2.5,32.1,32.5,32.2,0,0,0,NA,NA,NA,NA,NA,NA,32.1,32.5,32.2,"02/03/2020"
"NIGMS",0,0,0,21,21,21,8,8,8,NA,NA,NA,NA,NA,NA,29,29,29,"02/03/2020"
"NINDS",0,2.8,2.1,0,2.6,0.7,0,2.7,2,NA,NA,NA,NA,NA,NA,2.6,2.8,2.7,"02/03/2020"
"All DACs",0,52,2.7,0,37.8,10.7,0,26.8,2.9,0,25.2,0.4,6.9,6.9,6.9,0,63,10.3,"02/03/2020"
"JAAMH",0.1,0.4,0.3,0.7,8.2,2.9,8.1,15.4,13.2,NA,NA,NA,NA,NA,NA,16.1,16.2,16.1,"02/04/2020"
"Kids First DAC",7.2,7.2,7.2,5,5,5,0,0,0,0,0,0,NA,NA,NA,5,5,5,"02/04/2020"
"NCI DAC",0,12.5,1.2,1.6,7.8,3,0,3,0.3,0,0.1,0.1,NA,NA,NA,1.7,8.2,3.3,"02/04/2020"
"NEI",0,0.8,0.4,9.8,10.2,10,13.9,14,13.9,NA,NA,NA,NA,NA,NA,23.8,24.2,24,"02/04/2020"
"NHGRI",0,12.3,1.8,2,5.5,3.4,0,34.1,3.3,0,0,0,NA,NA,NA,2.1,36.1,6.3,"02/04/2020"
"NHLBI",0.1,6.1,4.6,3,36.8,11.8,0,8.2,0.8,0,0,0,NA,NA,NA,3,45,12.5,"02/04/2020"
"NICHD",0.8,0.8,0.8,2.2,2.2,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"02/04/2020"
"NIDCR",0.2,19.9,5.4,0.4,9.9,5.1,5.8,14,9.9,NA,NA,NA,NA,NA,NA,14.4,15.7,15.1,"02/04/2020"
"NINDS",0.8,0.8,0.8,2.1,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"02/04/2020"
"All DACs",0,19.9,2.4,0.4,36.8,5.5,0,34.1,2.6,0,0.1,0,NA,NA,NA,1.7,45,8,"02/04/2020"
"CDAC",0,5.1,1.6,6,6.3,6.1,3,3,3,NA,NA,NA,NA,NA,NA,9,9.4,9.1,"02/05/2020"
"ES DAC",0,9.5,4.8,1.8,2,1.9,0,0,0,NA,NA,NA,0,0,0,1.8,2,1.9,"02/05/2020"
"JAAMH",0,15.6,1.6,4.9,5.1,5,10.2,11,10.8,NA,NA,NA,1,1,1,6,16,15.4,"02/05/2020"
"NCI DAC",0,34,1.3,0.2,4.1,0.9,0,3,0.3,0,1.2,0.5,NA,NA,NA,0.7,7.1,1.2,"02/05/2020"
"NEI",0,0,0,8.9,8.9,8.9,14,14,14,NA,NA,NA,NA,NA,NA,22.9,22.9,22.9,"02/05/2020"
"NHGRI",0,17.7,1.6,2.5,9,5.6,0,7.2,4.7,0,7.1,6.5,NA,NA,NA,2.5,14.2,10.6,"02/05/2020"
"NHLBI",0,12.2,4.4,28.8,222,130.8,0,25.2,13.9,0,9.2,0.4,NA,NA,NA,35,222,135.5,"02/05/2020"
"NIAID",0,0,0,35.9,35.9,35.9,NA,NA,NA,NA,NA,NA,76.2,76.2,76.2,112.1,112.1,112.1,"02/05/2020"
"NIAMS",0,0,0,8,8,8,NA,NA,NA,1,1,1,NA,NA,NA,9,9,9,"02/05/2020"
"NICHD",0,5.1,0.7,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"02/05/2020"
"NIDCR",0,0,0,9,9,9,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"02/05/2020"
"NIDDK",5.1,5.1,5.1,30,30,30,0,0,0,NA,NA,NA,NA,NA,NA,30,30,30,"02/05/2020"
"NIGMS",0,2.2,0.3,19,19.5,19.1,8,8,8,NA,NA,NA,NA,NA,NA,27,27.5,27.1,"02/05/2020"
"NINDS",0,4.4,1.2,0.8,0.9,0.8,0,15.2,1.2,NA,NA,NA,NA,NA,NA,0.8,16.1,2,"02/05/2020"
"All DACs",0,34,1.9,0.2,222,25,0,25.2,4.8,0,9.2,2,0,76.2,51,0.7,222,30.3,"02/05/2020"
"JAAMH",0.1,5.1,2.2,3.8,4.5,4,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,14.7,15.4,14.9,"02/06/2020"
"NCI DAC",0,7,2.1,0,3,0.6,0,3,0.3,0,0,0,NA,NA,NA,0.1,6.1,0.9,"02/06/2020"
"NHGRI",0,27.1,6.1,3.9,7.9,5.1,0,6.1,1.4,0,0,0,NA,NA,NA,3.9,14,6.4,"02/06/2020"
"NHLBI",5,29,26.5,0.8,39.9,3,0,9.1,0.1,0,9.2,1.6,NA,NA,NA,0.8,49,3.3,"02/06/2020"
"NICHD",5,5,5,5.9,5.9,5.9,0,0,0,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"02/06/2020"
"NIDCR",20,20,20,8.5,8.5,8.5,NA,NA,NA,5.8,5.8,5.8,NA,NA,NA,14.2,14.2,14.2,"02/06/2020"
"NIDDK",27.1,27.1,27.1,28.9,28.9,28.9,26,26,26,NA,NA,NA,NA,NA,NA,54.9,54.9,54.9,"02/06/2020"
"NINDS",1,1,1,12.1,12.1,12.1,NA,NA,NA,2.2,2.2,2.2,NA,NA,NA,14.2,14.2,14.2,"02/06/2020"
"All DACs",0,29,18.1,0,39.9,3.2,0,26,1.6,0,9.2,2.1,NA,NA,NA,0.1,54.9,4.8,"02/06/2020"
"CDAC",0,1,0.4,3.7,4.2,4,3,3,3,NA,NA,NA,NA,NA,NA,6.7,7.2,6.9,"02/07/2020"
"ES DAC",1,1,1,6.5,6.5,6.5,NA,NA,NA,NA,NA,NA,0,0,0,6.5,6.5,6.5,"02/07/2020"
"JAAMH",0,8.1,1.9,2.7,3.4,3.1,10.9,17.2,11,NA,NA,NA,NA,NA,NA,13.5,20.4,14.1,"02/07/2020"
"NCI DAC",0,64.2,7.4,0,2.9,1.7,0,2.1,0.1,0,1.9,1,NA,NA,NA,0,3.9,1.9,"02/07/2020"
"NEI",0,1,0.1,6.6,7.1,7,14,14,14,NA,NA,NA,NA,NA,NA,20.5,21,21,"02/07/2020"
"NHGRI",0,64.2,12.6,3.8,7.1,4,0,5.2,0.2,0,6.3,0.3,NA,NA,NA,3.8,13.2,4.2,"02/07/2020"
"NHLBI",0,3.9,0.2,5,39,12.4,0,3,0.1,0,3,1.5,NA,NA,NA,5,42,12.5,"02/07/2020"
"NIAID",0,1,0.5,33.6,34.1,33.8,76.2,76.2,76.2,76.2,76.2,76.2,NA,NA,NA,109.8,110.3,110,"02/07/2020"
"NIAMS",1,1,1,5.7,5.7,5.7,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,6.6,6.6,6.6,"02/07/2020"
"NICHD",5,5,5,4.9,4.9,4.9,0,0,0,NA,NA,NA,NA,NA,NA,4.9,4.9,4.9,"02/07/2020"
"NIDCR",0.2,0.2,0.2,7,7,7,10,10,10,NA,NA,NA,NA,NA,NA,17,17,17,"02/07/2020"
"NIDDK",0,0,0,28.2,28.2,28.2,26,26,26,NA,NA,NA,NA,NA,NA,54.2,54.2,54.2,"02/07/2020"
"NIGMS",0,64.2,13.2,16.8,17.2,16.9,8,8,8,NA,NA,NA,NA,NA,NA,24.8,25.2,24.9,"02/07/2020"
"NINDS",1,5,1.6,10.5,11,10.6,0.1,10,8.4,NA,NA,NA,NA,NA,NA,10.8,20.5,18.9,"02/07/2020"
"All DACs",0,64.2,4.8,0,39,5.2,0,76.2,4.7,0,76.2,2.9,0,0,0,0,110.3,9.8,"02/07/2020"
"NCI DAC",0,10.1,1.8,2,2.1,2.1,0,0.8,0.2,NA,NA,NA,NA,NA,NA,2.1,2.9,2.2,"02/08/2020"
