"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"JAAMH",0,10,2.1,10.8,12.2,11.7,7.1,38,11.8,NA,NA,NA,1,1,1,12.9,48.8,22.4,"01/26/2018"
"NCI DAC",0,39.1,2.7,0,4.2,3,0,26.8,6.1,0,224.1,149.4,1.8,41.7,28.3,0,228.3,30.2,"01/26/2018"
"NEI",0,10,2,59.1,59.1,59.1,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,67,67,67,"01/26/2018"
"NHGRI",0,39.1,21.1,0,2.9,0.3,0,2.3,0.7,0,0,0,NA,NA,NA,0,5.2,0.5,"01/26/2018"
"NHLBI",0,25.9,4.9,2.9,6.2,5.3,39.2,39.2,39.2,0,0,0,NA,NA,NA,2.9,45.4,26.8,"01/26/2018"
"NIAMS",0,0,0,5.5,5.5,5.5,13.8,13.8,13.8,13.8,13.8,13.8,NA,NA,NA,19.2,19.3,19.3,"01/26/2018"
"NINDS",0,0.2,0.2,4.9,5,5,0.1,5,2,NA,NA,NA,NA,NA,NA,5,10,7,"01/26/2018"
"All DACs",0,39.1,5.4,0,59.1,6.8,0,39.2,10.5,0,224.1,31.7,0,41.7,19.1,0,228.3,22.4,"01/26/2018"
"ES DAC",7.2,7.2,7.2,6.2,6.2,6.2,0,0,0,NA,NA,NA,NA,NA,NA,6.2,6.2,6.2,"01/27/2018"
"JAAMH",7.2,7.2,7.2,10.1,32.1,20.3,13.8,13.8,13.8,NA,NA,NA,0,0,0,32,32.1,32,"01/27/2018"
"NCI DAC",7.2,7.2,7.2,2,3.3,3,5.9,8.2,6.8,0,208.8,170.6,28,28,28,2.1,212.1,82.6,"01/27/2018"
"NEI",7.2,7.2,7.2,9.3,9.3,9.3,0,0.8,0.6,0.8,0.8,0.8,NA,NA,NA,9.3,10.1,10,"01/27/2018"
"NHGRI",7.2,7.2,7.2,2.1,2.1,2.1,NA,NA,NA,0,0,0,NA,NA,NA,2.1,2.1,2.1,"01/27/2018"
"NHLBI",7.2,7.2,7.2,2.1,2.1,2.1,NA,NA,NA,0,0,0,NA,NA,NA,2.1,2.1,2.1,"01/27/2018"
"NIAID",7.2,7.2,7.2,12.1,12.1,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/27/2018"
"NIAMS",7.2,7.2,7.2,4.3,4.4,4.4,5,5,5,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"01/27/2018"
"NICHD",7.2,7.2,7.2,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"01/27/2018"
"NIDCR",7.2,7.2,7.2,4.4,4.4,4.4,5,5,5,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"01/27/2018"
"NIDDK",7.2,7.2,7.2,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,0,0,0,3.1,3.1,3.1,"01/27/2018"
"NIGMS",7.2,7.2,7.2,9.3,9.3,9.3,1,1,1,1,1,1,1,1,1,10.3,10.4,10.3,"01/27/2018"
"NINDS",7.2,7.2,7.2,4.2,4.2,4.2,1.9,5,2.1,NA,NA,NA,1.9,1.9,1.9,6.1,9.2,6.3,"01/27/2018"
"All DACs",7.2,7.2,7.2,2,32.1,8.4,0,13.8,7.7,0,208.8,44.3,0,28,14.6,2.1,212.1,28.1,"01/27/2018"
"JAAMH",7.2,7.2,7.2,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"01/28/2018"
"NCI DAC",1.7,16,6.7,0.7,2,1.5,0,5.9,2.9,NA,NA,NA,13.8,13.8,13.8,0.7,15.8,8.1,"01/28/2018"
"NHLBI",0,0,0,0.6,0.6,0.6,NA,NA,NA,0,0,0,NA,NA,NA,0.6,0.6,0.6,"01/28/2018"
"All DACs",0,16,5.7,0.6,2,0.9,0,5.9,0.7,0,0,0,13.8,13.8,13.8,0.6,15.8,2.7,"01/28/2018"
"JAAMH",0,28.1,4.6,0,16.1,11.5,7,38,16.2,0,0,0,NA,NA,NA,0,45.8,25.6,"01/29/2018"
"NCI DAC",0.1,25,5.9,0,6.8,1.1,0,26.8,6.8,0,224,153,6,34,19.9,0,225.2,27,"01/29/2018"
"NHGRI",0,59,5,0,6.8,1.4,0,2.3,0.7,0,2.3,0.8,NA,NA,NA,0,9.2,2.1,"01/29/2018"
"NHLBI",0,11,5.4,0.2,2.8,1.3,32.2,39.2,38.1,0,0,0,NA,NA,NA,0.2,42,16.4,"01/29/2018"
"NICHD",5.6,5.6,5.6,1,1,1,0,0,0,0,0,0,NA,NA,NA,1,1,1,"01/29/2018"
"NIGMS",3.9,6.1,5.5,7.4,7.4,7.4,1,1,1,NA,NA,NA,NA,NA,NA,8.4,8.4,8.4,"01/29/2018"
"NINDS",3,5.6,5.1,1.8,2,1.9,1.8,16.2,3.8,NA,NA,NA,NA,NA,NA,3.8,18.1,5.7,"01/29/2018"
"All DACs",0,59,5.2,0,16.1,4,0,39.2,10.6,0,224,25.6,6,34,19.9,0,225.2,17.7,"01/29/2018"
"CDAC",0.9,0.9,0.9,9.9,9.9,9.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,10.1,10.1,10.1,"01/30/2018"
"ES DAC",5.8,5.8,5.8,3.4,3.4,3.4,NA,NA,NA,NA,NA,NA,0,0,0,3.4,3.4,3.4,"01/30/2018"
"JAAMH",0,5.9,1.8,5.8,15.5,13.9,7,38,13.8,11.2,11.2,11.2,1.9,1.9,1.9,12.8,45.4,26.9,"01/30/2018"
"NCI DAC",0,51.7,2,0,6.8,4.2,0,34.8,8.6,0,202.9,100.9,0.9,34.7,6.2,0,209.2,28,"01/30/2018"
"NHGRI",0,51.7,6,0,6.2,2.5,0,604,22.1,0,2.3,0.4,NA,NA,NA,0,604.6,22,"01/30/2018"
"NHLBI",0,14.6,5.9,0.3,7.3,1.6,0.9,42.8,14.6,0,0,0,NA,NA,NA,0.4,43.4,11.9,"01/30/2018"
"NIAMS",0,1.2,0.6,1.5,1.5,1.5,NA,NA,NA,13.7,13.7,13.7,5,5,5,6.5,15.1,10.8,"01/30/2018"
"NICHD",0,1.2,0.4,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"01/30/2018"
"NIDCR",0,0,0,1.5,1.5,1.5,NA,NA,NA,13.7,13.7,13.7,NA,NA,NA,15.1,15.1,15.1,"01/30/2018"
"NIDDK",0,0,0,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"01/30/2018"
"NIGMS",0,0,0,6.4,6.4,6.4,1,1,1,NA,NA,NA,NA,NA,NA,7.4,7.4,7.4,"01/30/2018"
"NINDS",5,5,5,1,1,1,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"01/30/2018"
"All DACs",0,51.7,4.3,0,15.5,4.1,0,604,14.3,0,202.9,16.5,0,34.7,5.6,0,604.6,18.1,"01/30/2018"
"JAAMH",0,28.9,5.6,2.3,14.2,10.2,13.8,16,14.4,0,0,0,NA,NA,NA,2.3,28,21.4,"01/31/2018"
"NCI DAC",0,54.9,5.1,0,5.5,3.7,0,34.7,15.8,0,218,100.8,34.7,146.9,62.8,0,223.2,44.6,"01/31/2018"
"NHGRI",0,41.8,7.9,0,5.1,2.4,0,6.1,1.4,0,0,0,NA,NA,NA,0,7.5,3.7,"01/31/2018"
"NHLBI",0.2,9.2,2.6,0.4,14.1,2.9,0.2,41.4,17.9,0,0,0,NA,NA,NA,0.4,42.2,15.3,"01/31/2018"
"NINDS",7.4,28.9,18.1,0.2,1.1,0.6,0.7,5,1.7,NA,NA,NA,NA,NA,NA,1.8,5.2,2.3,"01/31/2018"
"All DACs",0,54.9,6,0,14.2,3.6,0,41.4,11.4,0,218,42,34.7,146.9,62.8,0,223.2,21.8,"01/31/2018"
"CDAC",0.7,27.9,14.3,8.2,8.2,8.2,0,0,0,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"02/01/2018"
"ES DAC",0.4,0.7,0.5,1,1.5,1.2,6.9,6.9,6.9,NA,NA,NA,0,0,0,1.5,7.9,4.7,"02/01/2018"
"JAAMH",0,27.9,18.9,1.2,13.5,11.2,13.8,38,14.6,0,0,0,1.9,1.9,1.9,1.2,42.8,23,"02/01/2018"
"NCI DAC",0,27.9,2.3,0.2,7.8,4.1,0,35.7,22.6,0,213.7,99,35.7,134.9,68.8,0.2,217.8,33.3,"02/01/2018"
"NEI",0.4,0.4,0.4,15.5,15.5,15.5,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,22.7,22.7,22.7,"02/01/2018"
"NHGRI",0,62.2,5.7,0.1,5,0.7,0,34.8,2.5,0,6,1.2,NA,NA,NA,0.1,38.9,3.1,"02/01/2018"
"NHLBI",0,30,3.1,0,5.1,3.6,0,83.7,53,0,41.4,7,NA,NA,NA,0.1,88.8,36.9,"02/01/2018"
"NIAID",27.9,27.9,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/01/2018"
"NIAMS",0.1,0.1,0.1,1.4,1.4,1.4,9.8,9.8,9.8,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"02/01/2018"
"NICHD",0,27.9,14,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,0,0,0,4.1,4.1,4.1,"02/01/2018"
"NIDCR",0,8.8,4.6,0.9,1.4,1.2,9.8,11.8,10.4,9.9,9.9,9.9,9.9,9.9,9.9,10.8,12.9,11.5,"02/01/2018"
"NIDDK",0,13,6.5,5.6,6.1,5.8,0,0,0,NA,NA,NA,0,0,0,5.6,6.1,5.8,"02/01/2018"
"NIGMS",0.1,27.9,7.2,3.9,4.5,4.1,1,1,1,NA,NA,NA,NA,NA,NA,4.9,5.5,5.1,"02/01/2018"
"NINDS",0.1,27.9,17.2,0,4.5,1.1,0,7.1,2.2,3.8,3.8,3.8,NA,NA,NA,0.9,11.3,3.4,"02/01/2018"
"All DACs",0,62.2,7.9,0,15.5,4.1,0,83.7,20.5,0,213.7,22.1,0,134.9,32.8,0.1,217.8,25.2,"02/01/2018"
"ES DAC",0,0,0,5.5,5.5,5.5,1,1,1,NA,NA,NA,NA,NA,NA,6.6,6.6,6.6,"02/02/2018"
"JAAMH",0,4,1.3,0.1,12.5,3.9,13.9,26.1,23,0,0,0,1.9,1.9,1.9,0.1,26.5,18.8,"02/02/2018"
"NCI DAC",0,8.6,1.6,0,7.3,2.9,0,31,5.5,0,35,11.7,14,14,14,0,41.6,10.4,"02/02/2018"
"NEI",0,0,0,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/02/2018"
"NHGRI",0,46,1.7,0,3.2,1.1,0,5,0.6,0,0,0,NA,NA,NA,0,5.5,1.4,"02/02/2018"
"NHLBI",0,0.9,0.5,3.8,4.2,4,20.2,66.2,62.1,NA,NA,NA,NA,NA,NA,24.5,70.2,66,"02/02/2018"
"NIAMS",0,0,0,2.5,2.5,2.5,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"02/02/2018"
"NICHD",1.2,1.2,1.2,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"02/02/2018"
"NIDDK",0.8,0.8,0.8,5,5,5,NA,NA,NA,NA,NA,NA,0,0,0,5,5,5,"02/02/2018"
"NINDS",0,0,0,2.6,2.6,2.6,NA,NA,NA,NA,NA,NA,0,0,0,2.6,2.6,2.6,"02/02/2018"
"All DACs",0,46,1.2,0,13.8,2.8,0,66.2,26.1,0,35,1.2,0,14,3.2,0,70.2,20.6,"02/02/2018"
"NCI DAC",0,0,0,2.5,2.5,2.5,NA,NA,NA,0,0,0,NA,NA,NA,2.5,2.5,2.5,"02/03/2018"
"NHLBI",0.7,1,0.7,3,3.4,3.3,36.8,44,42.8,NA,NA,NA,NA,NA,NA,39.8,47.3,46.1,"02/03/2018"
"NINDS",8.4,8.4,8.4,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,4,4,4,"02/03/2018"
"All DACs",0,8.4,1.5,2,3.4,3,36.8,44,42.8,0,0,0,2,2,2,2.5,47.3,33.4,"02/03/2018"
"NCI DAC",2.6,3.8,3.2,0.7,0.8,0.7,0,0,0,0,0,0,NA,NA,NA,0.7,0.8,0.7,"02/04/2018"
"NHLBI",2.5,2.5,2.5,1.5,1.5,1.5,NA,NA,NA,0,0,0,NA,NA,NA,1.5,1.5,1.5,"02/04/2018"
"All DACs",2.5,3.8,3,0.7,1.5,1,0,0,0,0,0,0,NA,NA,NA,0.7,1.5,1,"02/04/2018"
"JAAMH",0,20,2.1,0.3,23,13.7,8.2,8.2,8.2,0,0,0,0.1,0.1,0.1,0.3,30.9,18.3,"02/05/2018"
"NCI DAC",0,10,3.6,0,4,2.5,0,131.2,46.2,0,214.4,35.7,47.2,47.2,47.2,0,218,53.6,"02/05/2018"
"NEI",3.4,3.4,3.4,11,11,11,7.2,7.2,7.2,7.2,7.2,7.2,NA,NA,NA,18.2,18.2,18.2,"02/05/2018"
"NHGRI",0,10.8,1.4,0,3.2,0.7,0,6,0.5,0,0,0,NA,NA,NA,0,9.2,1.2,"02/05/2018"
"NHLBI",0.2,2.9,2.5,0.2,0.8,0.3,56.9,56.9,56.9,0,0,0,NA,NA,NA,0.2,57.7,8.6,"02/05/2018"
"NIAMS",0.2,5.7,2.9,0.2,2.6,1.4,9,12.8,10.9,NA,NA,NA,NA,NA,NA,9.2,15.4,12.3,"02/05/2018"
"NIDDK",10.8,10.8,10.8,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"02/05/2018"
"NINDS",0.2,20.1,16.8,0.7,0.7,0.7,0,0,0,NA,NA,NA,0.9,0.9,0.9,0.7,1.6,1.4,"02/05/2018"
"All DACs",0,20.1,3.2,0,23,3.7,0,131.2,24.5,0,214.4,3.8,0.1,47.2,7.4,0,218,18.1,"02/05/2018"
"CDAC",14.9,34.7,24.8,3,3.5,3.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,3.2,3.7,3.4,"02/06/2018"
"ES DAC",14.9,14.9,14.9,2.4,2.4,2.4,NA,NA,NA,NA,NA,NA,0,0,0,2.4,2.4,2.4,"02/06/2018"
"JAAMH",3.8,14.9,11.9,0,22.4,15.3,8.2,38,25.2,NA,NA,NA,0.1,9.2,1.4,9.6,38.4,24.3,"02/06/2018"
"NCI DAC",0,18.1,13.7,0.2,3.4,2.4,0,131.2,17.6,0,215.2,71.8,5.2,14,7,0.2,217.8,20.8,"02/06/2018"
"NEI",14.9,14.9,14.9,10.5,10.5,10.5,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,17.7,17.7,17.7,"02/06/2018"
"NHGRI",0,14.9,13.8,0.1,2.2,0.8,0,7.9,1,0,0,0,NA,NA,NA,0.1,8.6,1.7,"02/06/2018"
"NHLBI",0,14.9,4,0,2.8,1.2,0,37,11.8,36.8,36.8,36.8,0,0,0,0.7,37.5,11.2,"02/06/2018"
"NIAMS",14.9,14.9,14.9,7.4,7.4,7.4,7.2,14,7.7,NA,NA,NA,NA,NA,NA,14.5,21.3,15.1,"02/06/2018"
"NICHD",3.8,14.9,9.8,0,0.5,0.2,0,20,3.3,NA,NA,NA,NA,NA,NA,0,20.5,3.6,"02/06/2018"
"NIDCR",14.9,14.9,14.9,7.4,7.4,7.4,7.2,14,8.7,NA,NA,NA,NA,NA,NA,14.5,21.3,16.1,"02/06/2018"
"NIDDK",14.9,14.9,14.9,1.3,1.3,1.3,0,0,0,NA,NA,NA,NA,NA,NA,1.3,1.3,1.3,"02/06/2018"
"NIGMS",14.9,14.9,14.9,0.7,0.7,0.7,34.9,34.9,34.9,NA,NA,NA,NA,NA,NA,35.6,35.6,35.6,"02/06/2018"
"NINDS",5.1,14.9,14.6,0.2,0.8,0.6,0,16,3.4,NA,NA,NA,NA,NA,NA,0.2,16.5,4,"02/06/2018"
"NINR DAC",14.9,14.9,14.9,0.6,0.6,0.6,7.7,7.7,7.7,NA,NA,NA,NA,NA,NA,8.3,8.3,8.3,"02/06/2018"
"All DACs",0,34.7,10,0,22.4,3.1,0,131.2,10.2,0,215.2,36.5,0,14,0.9,0,217.8,12.4,"02/06/2018"
"JAAMH",0,12,6.1,0,21.1,9.4,0,8.2,6.1,0,0,0,NA,NA,NA,0,29.2,12.9,"02/07/2018"
"NCI DAC",0,50,2.1,0,2.2,1.2,0,59,11,0,136.1,30.3,14,14,14,0,138.1,15.1,"02/07/2018"
"NEI",4.9,4.9,4.9,9.2,9.2,9.2,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,16.4,16.4,16.4,"02/07/2018"
"NHGRI",0,5.7,0.5,0,1,0.3,0,0,0,0,0,0,NA,NA,NA,0,1,0.3,"02/07/2018"
"NHLBI",0,5.7,0.7,0.1,0.9,0.6,36,36,36,0,35.2,11.7,0,0,0,0.2,36.4,11.2,"02/07/2018"
"NIAMS",0,0.2,0.1,5.8,6.8,6.3,7.9,13,10.4,NA,NA,NA,NA,NA,NA,13.7,19.8,16.7,"02/07/2018"
"NIDDK",0,0.7,0.2,5.4,5.6,5.6,1.4,1.5,1.4,NA,NA,NA,NA,NA,NA,6.9,7,7,"02/07/2018"
"NIGMS",0.2,0.2,0.2,32.8,32.8,32.8,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,34,34,34,"02/07/2018"
"NINDS",1,1,1,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"02/07/2018"
"All DACs",0,50,2,0,32.8,2.4,0,59,8.6,0,136.1,11.8,0,14,2.3,0,138.1,11.1,"02/07/2018"
"CDAC",0,6.8,3.4,0.7,1.1,0.9,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0.9,1.2,1.1,"02/08/2018"
"ES DAC",3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,"02/08/2018"
"JAAMH",0,9.1,3,1,20.1,19.1,8.2,35,9.4,NA,NA,NA,0,0.1,0.1,20,36.1,28,"02/08/2018"
"NCI DAC",0,6.9,1.6,0.3,6.1,3.8,0,131,23.9,0,194,64.7,6,6.1,6.1,0.3,200.1,31.8,"02/08/2018"
"NEI",0,3.8,2.3,8,8.1,8.1,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,15.2,15.3,15.3,"02/08/2018"
"NHGRI",0,9.1,4.4,0,3.8,2.3,0,6,0.4,NA,NA,NA,NA,NA,NA,0,6.2,2.8,"02/08/2018"
"NHLBI",0,6.8,5.7,0,6.1,1.9,29,35.2,30.1,NA,NA,NA,0,0,0,0,35.2,13.1,"02/08/2018"
"NIAMS",6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018"
"NIDDK",6.8,6.8,6.8,4.4,4.4,4.4,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,4.6,4.6,4.6,"02/08/2018"
"NIGMS",6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018"
"NINDS",6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2018"
"All DACs",0,9.1,4.6,0,20.1,7.7,0,131,7.6,0,194,64.7,0,6.1,1.1,0,200.1,15,"02/08/2018"
"CDAC",0,13.8,4.9,0.3,3.9,2.7,0.2,8.3,5.5,NA,NA,NA,NA,NA,NA,0.5,12,7.9,"02/09/2018"
"ES DAC",0,2.1,1,0.1,2.9,1.5,14,16.9,15,NA,NA,NA,0,0,0,0.3,17,12.8,"02/09/2018"
"JAAMH",0,29.9,4,2.9,19.2,16.6,2.3,28.8,10.6,0,2.3,0.6,0.1,0.1,0.1,4.1,34.9,25.2,"02/09/2018"
"NCI DAC",0,150,5.4,3,6.8,4.2,0,40.1,7.3,0,191.1,116.2,6.1,40.2,31.7,3.2,196.4,22.2,"02/09/2018"
"NEI",0,15.9,3.1,7.3,14.2,13.6,5.8,7.2,6.2,NA,NA,NA,NA,NA,NA,14.6,20.1,18.7,"02/09/2018"
"NHGRI",0,30,2.1,2.9,7.2,4.1,0,9.2,1.1,0,0,0,NA,NA,NA,2.9,12.5,5.2,"02/09/2018"
"NHLBI",0,13.8,5,0.1,5.5,4.1,0,54,40.2,0,0,0,NA,NA,NA,0.1,59.5,15.4,"02/09/2018"
"NIAID",0,3.9,1.9,20.1,20.5,20.3,0,0,0,NA,NA,NA,NA,NA,NA,20.1,20.5,20.3,"02/09/2018"
"NIAMS",0,2.1,1.2,4.9,5.2,5,7,7,7,NA,NA,NA,NA,NA,NA,11.8,12.2,12,"02/09/2018"
"NICHD",2.1,3.9,2.5,3.9,3.9,3.9,0,0,0,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"02/09/2018"
"NIDDK",1.9,2.1,2,3.7,3.7,3.7,1.4,1.4,1.4,NA,NA,NA,0.2,0.2,0.2,3.9,5.1,4.6,"02/09/2018"
"NIGMS",0,15.9,3.7,30.8,31.2,30.9,6.1,6.1,6.1,NA,NA,NA,1.3,1.3,1.3,32,37.3,36.1,"02/09/2018"
"NINDS",0,3.9,1.8,5.9,6.2,6,0,12,2.1,NA,NA,NA,NA,NA,NA,5.9,18.2,8.1,"02/09/2018"
"All DACs",0,150,3.7,0.1,31.2,8.1,0,54,9.4,0,191.1,5,0,40.2,5.4,0.1,196.4,15.6,"02/09/2018"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/10/2018"
"NCI DAC",0,0.2,0,0.9,2.7,2.2,0,25.9,16.2,194,194,194,8.9,8.9,8.9,0.9,196.7,50.1,"02/11/2018"
"NHGRI",0,195.8,23.3,1.6,4.9,3.6,0,5,2.8,0,0,0,NA,NA,NA,1.6,9.9,6.1,"02/11/2018"
"NHLBI",1.7,1.7,1.7,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"02/11/2018"
"All DACs",0,195.8,8.1,0.9,4.9,3,0,25.9,5.7,0,194,129.3,8.9,8.9,8.9,0.9,196.7,20.8,"02/11/2018"
"JAAMH",0,14,3.8,3.4,23.3,13.1,5.9,12.8,10.2,0,0,0,5.8,28.8,14.5,4.1,36,21.4,"02/12/2018"
"NCI DAC",0,33.8,6.6,0.2,4.2,2.5,0,125,43.3,0,137.9,34.5,8.2,40.2,29,0.6,139.7,43.7,"02/12/2018"
"NHGRI",0,33.8,8.2,0.1,4.3,1.9,0,5,0.3,NA,NA,NA,NA,NA,NA,0.1,9.4,2.2,"02/12/2018"
"NHLBI",0,11.1,2.9,1.9,2.2,2,1,1,1,0,54,18,NA,NA,NA,1.9,56.2,5.4,"02/12/2018"
"NICHD",0.1,4.9,2.5,1,1.2,1.1,27.2,27.2,27.2,NA,NA,NA,0,0,0,1,28.5,14.7,"02/12/2018"
"NIDCR",33.8,33.8,33.8,1.6,1.6,1.6,13.1,13.1,13.1,NA,NA,NA,NA,NA,NA,14.7,14.7,14.7,"02/12/2018"
"NIDDK",3,3,3,0.6,0.6,0.6,1.4,1.4,1.4,NA,NA,NA,NA,NA,NA,2,2,2,"02/12/2018"
"All DACs",0,33.8,5.2,0.1,23.3,4.1,0,125,15.8,0,137.9,15.4,0,40.2,20,0.1,139.7,20.1,"02/12/2018"
"CDAC",0,0.1,0,14.8,14.9,14.9,0,0,0,NA,NA,NA,NA,NA,NA,14.8,15,14.9,"02/13/2018"
"JAAMH",0.1,6,4.8,0.6,21.8,4.8,0,12.8,2.6,NA,NA,NA,NA,NA,NA,0.6,34.6,7.4,"02/13/2018"
"NCI DAC",0,40.9,6.9,0.1,7.2,3.5,0,119.9,20,0,203.1,33.5,34,34,34,0.1,210,26.8,"02/13/2018"
"NHGRI",0,74.4,23.2,0,3,1.5,0,0,0,0,5,2.5,NA,NA,NA,0,8.1,2.3,"02/13/2018"
"NHLBI",0,40.9,3.2,0.8,1.4,1,54,54,54,0,0,0,NA,NA,NA,0.8,55.4,39.1,"02/13/2018"
"NIDDK",6,6,6,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/13/2018"
"NINDS",0.1,40.9,6.6,2,2.2,2,1.2,7.3,6.3,NA,NA,NA,NA,NA,NA,3.3,9.2,8.3,"02/13/2018"
"All DACs",0,74.4,7,0,21.8,2.9,0,119.9,21.8,0,203.1,17.1,34,34,34,0,210,24,"02/13/2018"
"CDAC",0.4,0.9,0.6,6,14.2,10.1,0,1,0.5,NA,NA,NA,NA,NA,NA,7,14.3,10.6,"02/14/2018"
"JAAMH",0,7,3.4,1,21.2,4.8,0,12.8,2.1,NA,NA,NA,NA,NA,NA,1.7,34.1,7.2,"02/14/2018"
"NCI DAC",0,12.1,5.4,0,6.5,2.9,0,34,9.3,0,0,0,NA,NA,NA,0,40.1,10.7,"02/14/2018"
"NEI",5,5,5,2,2,2,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"02/14/2018"
"NHGRI",0,7,4.8,0,2.6,1,0,6.3,1.3,0,0,0,NA,NA,NA,0,7,1.4,"02/14/2018"
"NHLBI",0,7.1,3.2,0,6.7,2.6,0.3,62.1,4.2,0,54,36,NA,NA,NA,0.9,62.1,7.9,"02/14/2018"
"NIAID",7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/14/2018"
"NIAMS",0.9,7,4.6,0.2,0.9,0.8,6,6.9,6.2,NA,NA,NA,NA,NA,NA,6.9,7.2,6.9,"02/14/2018"
"NIDDK",0,0,0,6.2,6.2,6.2,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"02/14/2018"
"NIGMS",0.4,7,3.7,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/14/2018"
"NINDS",0,0,0,1.1,1.1,1.1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,2.3,2.4,2.3,"02/14/2018"
"All DACs",0,12.1,4,0,26,2.8,0,62.1,4.7,0,54,4.7,NA,NA,NA,0,62.1,7.4,"02/14/2018"
"ES DAC",8.8,8.8,8.8,10.9,10.9,10.9,10.2,10.2,10.2,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"02/15/2018"
"JAAMH",0,0.6,0.2,19.8,20.1,19.9,12.8,12.8,12.8,NA,NA,NA,5.8,5.8,5.8,25.6,32.8,31.1,"02/15/2018"
"NCI DAC",0,76.1,4.4,0,5.5,2.5,0,34,14.1,0,207.5,74.4,34,34,34,0,208.1,33,"02/15/2018"
"NHGRI",0.1,10,2.7,0,1.5,0.5,0,5,1.5,0,0,0,NA,NA,NA,0,6.5,1.4,"02/15/2018"
"NHLBI",0,16.9,5.2,0.1,18.8,4,0,48.7,14.2,0,0,0,0,0,0,0.1,60,13.9,"02/15/2018"
