"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"All DACs",0,32,22.3,0,20,3.1,0,44.3,6.9,0,18,3.6,0,27,3.4,0,50,9.1,"04/28/2015"
"JAAMH",0,13.8,6.9,0.1,8.1,3.6,0,93.9,23.3,0,0,0,27,27,27,0.1,99.8,21.1,"04/29/2015"
"NCI DAC",0,29.6,2.8,0,4.8,0.7,0,15.8,4.3,0,0,0,NA,NA,NA,0,15.9,4.7,"04/29/2015"
"NEI",0,15.1,10.1,18.6,18.9,18.7,12.1,12.1,12.1,NA,NA,NA,NA,NA,NA,30.8,31,30.9,"04/29/2015"
"NHGRI",0,1.5,0.3,0.2,5,1.2,0,9.2,0.9,NA,NA,NA,NA,NA,NA,0.2,14.2,2.1,"04/29/2015"
"NHLBI",0,4,2.5,0,8.6,1.4,11.2,29.8,20.8,0.7,0.7,0.7,0,0,0,0.7,29.8,7.3,"04/29/2015"
"NIAMS",0,11.8,7.9,1,1.1,1,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"04/29/2015"
"NINDS",0.4,0.4,0.4,1.7,1.7,1.7,3,3,3,NA,NA,NA,NA,NA,NA,4.7,4.7,4.7,"04/29/2015"
"All DACs",0,29.6,4.3,0,18.9,3,0,93.9,10.2,0,0.7,0.4,0,27,6.8,0,99.8,11.3,"04/29/2015"
"ES DAC",0,0,0,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,12.8,12.8,12.8,"04/30/2015"
"JAAMH",0,34.9,19.2,4.8,5.2,4.9,27,27,27,NA,NA,NA,27,27,27,31.8,32.2,31.9,"04/30/2015"
"NCI DAC",0,18,1.7,0,3.8,0.6,0,14.7,2.9,0,1229.5,614.7,0,19.2,18.7,0,1230.2,23.2,"04/30/2015"
"NEI",0.9,0.9,0.9,17.8,17.8,17.8,12.1,12.1,12.1,NA,NA,NA,NA,NA,NA,29.9,29.9,29.9,"04/30/2015"
"NHGRI",0,18,2.5,0.2,3.8,2.8,0,2.3,0,0,0,0,NA,NA,NA,0.2,6,2.9,"04/30/2015"
"NHLBI",0,18,9.2,7.8,19,17.8,0,11.2,2.5,0,11.2,0.5,NA,NA,NA,18.6,19.5,18.9,"04/30/2015"
"NIDDK",5.4,5.4,5.4,0,0,0,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"04/30/2015"
"NIGMS",0,17.1,3.4,5.9,6,5.9,NA,NA,NA,NA,NA,NA,0,0,0,6,6,6,"04/30/2015"
"NINDS",18,18,18,1.4,1.4,1.4,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"04/30/2015"
"All DACs",0,34.9,4.7,0,19,3.9,0,27,5.3,0,1229.5,51.7,0,27,18.9,0,1230.2,18.7,"04/30/2015"
"CDAC",0,0.6,0.3,3.1,10.6,6.9,0,7.3,3.6,NA,NA,NA,NA,NA,NA,3.1,17.9,10.5,"05/01/2015"
"JAAMH",0,31.8,5.5,3.9,9.8,4.3,27,86,32.4,NA,NA,NA,27,27,27,30.9,95.8,35.3,"05/01/2015"
"NCI DAC",0,28.8,2.8,0,3.3,1.3,0,3.2,0.9,0,0.1,0,0.1,0.1,0.1,0.1,6.1,2.1,"05/01/2015"
"NHGRI",0,17.9,2.2,2.8,3.1,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.8,3.1,2.9,"05/01/2015"
"NHLBI",0,31.8,4.6,6.8,18,10.2,5.9,48,16.5,0,11.2,2.2,NA,NA,NA,17.7,54.8,23.8,"05/01/2015"
"NICHD",2.2,2.2,2.2,4,4,4,14.2,14.2,14.2,NA,NA,NA,NA,NA,NA,18.1,18.1,18.1,"05/01/2015"
"NIDCR",0.1,2.2,1.2,13.8,13.9,13.8,5.3,5.3,5.3,25.3,25.3,25.3,NA,NA,NA,19,39.2,29.1,"05/01/2015"
"NIGMS",0,2.2,0.6,4.9,5.2,5,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,48.8,49.1,48.9,"05/01/2015"
"NINDS",0.1,0.1,0.1,3.9,3.9,3.9,0,13.1,8.7,NA,NA,NA,NA,NA,NA,3.9,17,12.6,"05/01/2015"
"All DACs",0,31.8,3.1,0,18,4,0,86,7.9,0,25.3,3.3,0.1,27,21.6,0.1,95.8,12.1,"05/01/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/02/2015"
"NCI DAC",2.8,2.8,2.8,0.6,0.6,0.6,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"05/03/2015"
"All DACs",2.8,2.8,2.8,0.6,0.6,0.6,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"05/03/2015"
"CDAC",0.6,0.6,0.6,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"05/04/2015"
"JAAMH",0,82.7,9.6,0,7.2,1.7,25,161.1,44.1,0,27.1,14.1,27.1,211,45.5,0.1,212.1,39.7,"05/04/2015"
"NCI DAC",0,25.6,4.2,0,1,0.3,0,27.9,1.2,0,1250,973.1,13.2,27.9,25.1,0,1250,188.2,"05/04/2015"
"NEI",0,4,1.5,14.1,29.4,26.6,7.1,30.2,23.8,23,23.1,23.1,NA,NA,NA,29.2,52.5,50.2,"05/04/2015"
"NHGRI",0,12.7,4.7,0,6.6,0.8,0,2.3,0.1,NA,NA,NA,NA,NA,NA,0,8.9,0.9,"05/04/2015"
"NHLBI",0,12.7,5.1,3.8,15,6.8,11.2,48,32.2,0.2,0.2,0.2,6.1,43,16.4,15,52.1,31.4,"05/04/2015"
"NIAMS",0.6,2.7,1.3,10.9,11,10.9,3.2,3.2,3.2,NA,NA,NA,3.2,3.2,3.2,14.2,14.2,14.2,"05/04/2015"
"NICHD",2.9,3.9,3.5,0.8,0.9,0.8,14.2,14.2,14.2,NA,NA,NA,NA,NA,NA,15,15.1,15.1,"05/04/2015"
"NIDDK",2.7,4,3.2,0,0.9,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0,0.9,0.4,"05/04/2015"
"NIGMS",12.7,12.7,12.7,2.1,2.1,2.1,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,46,46,46,"05/04/2015"
"NINDS",0,12.7,2.5,1,1.3,1.1,0.1,12.9,3.9,12.1,13.1,12.8,NA,NA,NA,1.1,14.2,6.6,"05/04/2015"
"All DACs",0,82.7,5.4,0,29.4,4.3,0,161.1,17.5,0,1250,242.4,3.2,211,23,0,1250,51.4,"05/04/2015"
"CDAC",0.9,59.8,30.4,2,7.2,4.6,0,7.3,3.6,NA,NA,NA,NA,NA,NA,2,14.5,8.2,"05/05/2015"
"ES DAC",4.8,4.8,4.8,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"05/05/2015"
"JAAMH",0,45.9,4.6,0,2.1,0.6,60.9,161.1,66.7,NA,NA,NA,63,64,63.2,63,161.5,66.8,"05/05/2015"
"NCI DAC",0,28,3.9,0,6.2,0.9,0,25.8,1.9,0,0.1,0,NA,NA,NA,0,26.7,2.7,"05/05/2015"
"NEI",0.7,5.3,2.4,27.9,28.2,28.1,23.1,23.1,23.1,23.1,23.1,23.1,NA,NA,NA,51,51.2,51.2,"05/05/2015"
"NHGRI",0,33,3.7,0.1,6.2,1.6,0,2.2,0,0,0,0,NA,NA,NA,0.1,8.2,1.6,"05/05/2015"
"NHLBI",0,55.8,22.4,2.8,14,4.7,11.2,11.9,11.6,0.2,0.2,0.2,11.9,11.9,11.9,14,15,14.6,"05/05/2015"
"NIAID",6.6,33,19.8,9.1,9.3,9.2,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,14.2,14.5,14.4,"05/05/2015"
"NIAMS",1,1,1,9.9,9.9,9.9,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"05/05/2015"
"NICHD",1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,"05/05/2015"
"NIDCR",0.9,0.9,0.9,9.8,9.8,9.8,17.1,17.1,17.1,NA,NA,NA,NA,NA,NA,26.9,26.9,26.9,"05/05/2015"
"NIDDK",1,33,4.6,0,7.6,6.7,0,0.6,0,NA,NA,NA,NA,NA,NA,0,8.1,6.8,"05/05/2015"
"NIGMS",13,13,13,1.1,1.1,1.1,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,45,45,45,"05/05/2015"
"NINDS",1,13.1,5.7,0,2.6,0.3,0.1,0.2,0.1,NA,NA,NA,NA,NA,NA,0.2,2.8,0.4,"05/05/2015"
"All DACs",0,59.8,5.8,0,28.2,3.2,0,161.1,17.8,0,23.1,5.4,11.9,64,43.4,0,161.5,21.8,"05/05/2015"
"CDAC",1.7,1.7,1.7,5.7,5.7,5.7,NA,NA,NA,NA,NA,NA,0,0,0,5.7,5.7,5.7,"05/06/2015"
"JAAMH",0.8,5.2,2.1,0.9,1.3,1.1,61,61,61,NA,NA,NA,61,61,61,62.1,62.1,62.1,"05/06/2015"
"NCI DAC",0.1,5.2,2,0.2,5.1,2.8,3.9,21,15.5,0,0.1,0.1,21,21,21,0.8,25.6,11.8,"05/06/2015"
"NEI",1.7,5,2.5,26.9,27.1,27,23,23,23,0,0,0,NA,NA,NA,26.9,50.1,32.7,"05/06/2015"
"NHGRI",0,5.7,3.1,0.8,5.2,3.9,0,2.3,1.1,0,0,0,NA,NA,NA,0.8,7.5,4.4,"05/06/2015"
"NHLBI",1.7,5,2.8,1.8,2,1.8,11.1,25.2,20.5,NA,NA,NA,NA,NA,NA,13.1,26.9,22.3,"05/06/2015"
"NIAMS",1.7,1.7,1.7,8.6,8.6,8.6,NA,NA,NA,3.2,3.2,3.2,NA,NA,NA,11.9,11.9,11.9,"05/06/2015"
"NIDDK",1.7,1.7,1.7,6.3,6.3,6.3,NA,NA,NA,NA,NA,NA,0,0,0,6.3,6.3,6.3,"05/06/2015"
"NIGMS",0,0,0,34.5,34.5,34.5,NA,NA,NA,NA,NA,NA,9.1,9.1,9.1,43.5,43.5,43.5,"05/06/2015"
"NINDS",1.7,1.7,1.7,1.6,1.6,1.6,NA,NA,NA,7.4,7.4,7.4,NA,NA,NA,9,9,9,"05/06/2015"
"All DACs",0,5.7,2.2,0.2,34.5,5.9,0,61,18.5,0,7.4,1,0,61,18.7,0.8,62.1,17.8,"05/06/2015"
"JAAMH",0.1,0.8,0.3,3.9,4.8,4.3,56.2,56.2,56.2,8.3,8.3,8.3,NA,NA,NA,12.2,61,34.3,"05/07/2015"
"NCI DAC",0,15,5.7,0.4,3.8,3.1,0,3.9,1.7,0.2,0.2,0.2,NA,NA,NA,3.6,6,4.6,"05/07/2015"
"NHGRI",1.2,7.8,2.8,3.6,3.8,3.6,0,2.3,1.6,NA,NA,NA,NA,NA,NA,3.8,5.9,5.2,"05/07/2015"
"NHLBI",1.2,1.2,1.2,0.8,0.8,0.8,11.9,11.9,11.9,11.9,11.9,11.9,NA,NA,NA,12.6,12.6,12.6,"05/07/2015"
"NIDCR",1.2,1.2,1.2,7.6,7.6,7.6,25.3,25.3,25.3,NA,NA,NA,NA,NA,NA,32.9,32.9,32.9,"05/07/2015"
"NINDS",6,6,6,0.8,0.8,0.8,0,10,3.3,NA,NA,NA,NA,NA,NA,0.8,10.8,4.1,"05/07/2015"
"All DACs",0,15,2.6,0.4,7.6,3.4,0,56.2,14,0.2,11.9,7.7,NA,NA,NA,0.8,61,15.9,"05/07/2015"
"JAAMH",0,23.8,10,3,4.4,3.6,31.1,31.1,31.1,0,59,9.8,51.1,51.1,51.1,3,63,24.9,"05/08/2015"
"NCI DAC",0.6,5.1,2.9,0,3.2,2.2,0,25.5,6.4,NA,NA,NA,1,1,1,2.6,25.5,7.5,"05/08/2015"
"NHGRI",1,5.1,3,2.6,3,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.6,3,2.8,"05/08/2015"
"NHLBI",1,1,1,11.1,11.1,11.1,NA,NA,NA,0.2,0.2,0.2,NA,NA,NA,11.3,11.3,11.3,"05/08/2015"
"All DACs",0,23.8,6.9,0,11.1,3.9,0,31.1,8.1,0,59,7.4,1,51.1,34.4,2.6,63,16.1,"05/08/2015"
"JAAMH",15,15,15,2,3,2.8,51.1,51.1,51.1,NA,NA,NA,0,0,0,2,54.1,41.1,"05/09/2015"
"NCI DAC",15,15,15,1.9,2,2,0,17,7.7,NA,NA,NA,17,17.1,17.1,1.9,19.2,11.3,"05/09/2015"
"NHGRI",15,15,15,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"05/09/2015"
"NHLBI",15,15,15,4,4,4,6.2,6.2,6.2,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"05/09/2015"
"NIAMS",15,15,15,5.9,5.9,5.9,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,9.1,9.1,9.1,"05/09/2015"
"NIGMS",15,15,15,32,32,32,9.1,9.1,9.1,NA,NA,NA,9.1,9.1,9.1,41,41,41,"05/09/2015"
"NINDS",15,15,15,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"05/09/2015"
"All DACs",15,15,15,1.9,32,4.5,0,51.1,8.6,NA,NA,NA,0,17.1,11.6,1.9,54.1,13.6,"05/09/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/10/2015"
"JAAMH",0.2,13.9,8.4,0.8,6.1,3.3,2.4,51.1,18.6,0,2.4,0.6,51.1,51.1,51.1,1.8,51.9,14.5,"05/11/2015"
"NCI DAC",0,10.4,4.2,0,0.9,0.6,0,1.2,0.2,1,1,1,NA,NA,NA,0,2,0.8,"05/11/2015"
"NHGRI",0,5.2,4.2,0.7,0.8,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.8,0.7,"05/11/2015"
"NHLBI",0,5.7,2.4,1.7,8.2,3.9,7,16.1,9.2,0,0,0,NA,NA,NA,8.2,17.8,10.1,"05/11/2015"
"All DACs",0,13.9,5.6,0,8.2,2.3,0,51.1,6.5,0,2.4,0.5,51.1,51.1,51.1,0,51.9,8.2,"05/11/2015"
"JAAMH",0,19,8.8,1.8,1.9,1.8,49.1,49.2,49.1,NA,NA,NA,NA,NA,NA,51,51.1,51,"05/12/2015"
"NCI DAC",0,52.8,3.9,0,5.2,1.4,0,8.8,2.8,0,0.1,0,8,16,12,0,16,4.4,"05/12/2015"
"NEI",5,5,5,21,21,21,23,23,23,NA,NA,NA,NA,NA,NA,44.1,44.1,44.1,"05/12/2015"
"NHGRI",0,7.5,4.4,0,3.3,0.4,0,0.8,0.8,2.1,2.1,2.1,NA,NA,NA,0.3,5.5,1.4,"05/12/2015"
"NHLBI",0,19,6.9,0.8,0.9,0.8,7,16.1,8,NA,NA,NA,NA,NA,NA,7.8,17,8.8,"05/12/2015"
"NIAMS",0,0,0,2.8,2.8,2.8,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,6,6,6,"05/12/2015"
"NICHD",5,5,5,0.8,0.8,0.8,15,15,15,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"05/12/2015"
"NIDDK",5,5,5,0.4,0.4,0.4,0,0,0,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,"05/12/2015"
"NIGMS",5,5,5,28.8,28.8,28.8,9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,37.9,37.9,37.9,"05/12/2015"
"NINDS",5,19,9.7,1.1,1.1,1.1,3.9,4.7,4.3,NA,NA,NA,NA,NA,NA,5,5.8,5.4,"05/12/2015"
"All DACs",0,52.8,5.9,0,28.8,1.6,0,49.2,10.6,0,2.1,1,8,16,12,0,51.1,11.3,"05/12/2015"
"JAAMH",0.9,0.9,0.9,1,1,1,NA,NA,NA,NA,NA,NA,49.2,49.2,49.2,50.2,50.2,50.2,"05/13/2015"
"NCI DAC",0,5.9,1.4,0.2,4.4,2.9,2.5,19.9,11.2,0,2.5,0.6,NA,NA,NA,0.3,22,7.9,"05/13/2015"
"NHGRI",1.7,12.2,4.6,0.1,0.9,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.9,0.7,"05/13/2015"
"NHLBI",0,21,5.6,0,6.6,5.7,6.2,9,8.6,0,0,0,NA,NA,NA,6,15.6,12.1,"05/13/2015"
"NICHD",1.7,12.2,7,0.1,2.2,1.2,11,15,13,NA,NA,NA,NA,NA,NA,13.2,15.1,14.1,"05/13/2015"
"NIDDK",9.8,9.8,9.8,4.6,4.6,4.6,NA,NA,NA,NA,NA,NA,0,0,0,4.6,4.6,4.6,"05/13/2015"
"All DACs",0,21,5.3,0,6.6,4.2,0,19.9,6.9,0,2.5,0.2,0,49.2,9.8,0.1,50.2,10,"05/13/2015"
"JAAMH",1.8,7.9,2.8,0.1,4.7,3.9,44.2,49.2,45.5,NA,NA,NA,44.2,44.2,44.2,48.9,49.2,49,"05/14/2015"
"NCI DAC",0,35.9,5.2,0,1,0.4,0,117.2,14.8,0,0,0,14.2,14.2,14.2,0,118.1,15.1,"05/14/2015"
"NHLBI",1.8,1.8,1.8,6,6,6,36,36,36,NA,NA,NA,NA,NA,NA,42.1,42.1,42.1,"05/14/2015"
"All DACs",0,35.9,3.6,0,6,2.8,0,117.2,28.3,0,0,0,14.2,44.2,34.2,0,118.1,32,"05/14/2015"
"JAAMH",0,23.7,8.9,1.9,4,3,2.4,80.2,32.7,NA,NA,NA,NA,NA,NA,4.3,83.3,35.7,"05/15/2015"
"NCI DAC",0,13.9,1.4,0,2.8,0.4,0,2.5,0.1,0,1238.8,619.4,13,13,13,0,1238.8,44.7,"05/15/2015"
"NHGRI",0,0,0,2.1,2.1,2.1,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"05/15/2015"
"NHLBI",0.7,8.8,4.8,5,5.2,5.1,9,9,9,NA,NA,NA,NA,NA,NA,14,14.1,14.1,"05/15/2015"
"All DACs",0,23.7,4,0,5.2,1.5,0,80.2,11.6,0,1238.8,619.4,13,13,13,0,1238.8,39.5,"05/15/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/16/2015"
"JAAMH",4.6,4.6,4.6,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,44.3,44.3,44.3,45.8,45.8,45.8,"05/17/2015"
"NHGRI",6.9,6.9,6.9,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"05/17/2015"
"All DACs",4.6,6.9,5.5,0.8,1.5,1.2,0,0,0,NA,NA,NA,44.3,44.3,44.3,0.8,45.8,15.8,"05/17/2015"
"JAAMH",0,12,1.5,0.6,7.9,1.9,3,181,41.2,NA,NA,NA,44.4,44.4,44.4,10.9,183.3,43.3,"05/18/2015"
"NCI DAC",0,38.2,11,0,10.7,0.8,0,9.3,1.7,0,1212.2,404.4,0.7,44.8,9.7,0.1,1213,42.4,"05/18/2015"
"NHGRI",0,38.2,7.8,0.1,10.7,5.4,0,3,0.2,0.2,0.2,0.2,NA,NA,NA,0.1,13.7,5.6,"05/18/2015"
"NHLBI",0,38.2,4.3,2,2.5,2.3,8.9,9,9,0,0,0,0,19,4.8,2.1,21,6.2,"05/18/2015"
"NIAID",20,20,20,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"05/18/2015"
"NICHD",0,11.9,3,1.1,1.5,1.2,8.8,8.8,8.8,0,0,0,0,0,0,1.1,9.9,3.4,"05/18/2015"
"NIDDK",0.1,1.9,0.5,0.4,0.6,0.5,0,0.3,0.2,NA,NA,NA,0,0,0,0.5,0.8,0.6,"05/18/2015"
"NINDS",0,12,6,1.1,1.2,1.2,1.4,10.1,4.9,NA,NA,NA,NA,NA,NA,2.6,11.2,6.1,"05/18/2015"
"All DACs",0,38.2,6.8,0,10.7,2.4,0,181,11.4,0,1212.2,110.3,0,44.8,8.1,0.1,1213,25.1,"05/18/2015"
"JAAMH",0.7,18,16.8,0.8,9.8,7.4,34.2,181,66.9,0,0,0,34.2,196,66.6,0.8,196.8,69.7,"05/19/2015"
"NCI DAC",0,16,5.1,0,7,2.8,0,29.2,5.7,NA,NA,NA,24.2,24.2,24.2,0.1,29.2,11.3,"05/19/2015"
"NEI",0.7,0.7,0.7,13.7,13.7,13.7,23,23,23,NA,NA,NA,NA,NA,NA,36.8,36.8,36.8,"05/19/2015"
"NHGRI",0,28.8,10,0.2,7,5.7,0,1.3,0.2,NA,NA,NA,NA,NA,NA,0.2,8.3,5.9,"05/19/2015"
"NHLBI",17.8,18,17.9,0.9,0.9,0.9,19.1,19.1,19.1,19.1,19.1,19.1,NA,NA,NA,20,20,20,"05/19/2015"
"NIAMS",18,18,18,8.9,8.9,8.9,4.1,4.1,4.1,4.1,4.1,4.1,NA,NA,NA,13,13,13,"05/19/2015"
"NICHD",28.8,28.8,28.8,0.2,0.2,0.2,13,13,13,NA,NA,NA,NA,NA,NA,13.3,13.3,13.3,"05/19/2015"
"NINDS",18,18,18,0.8,0.8,0.8,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"05/19/2015"
"All DACs",0,28.8,12.1,0,13.7,5.3,0,181,18,0,19.1,5.8,24.2,196,54.5,0.1,196.8,27.2,"05/19/2015"
"JAAMH",0,28.8,3.3,0,9,8.2,34.2,34.3,34.3,NA,NA,NA,34.2,34.3,34.3,43.1,43.3,43.1,"05/20/2015"
"NCI DAC",0,42,9.2,0,6,1.2,0,26.1,3.2,0,0,0,NA,NA,NA,0,26.6,4,"05/20/2015"
"NHGRI",0,42,9.5,5.8,6,5.9,0,1.3,0.3,NA,NA,NA,NA,NA,NA,5.9,7.2,6.2,"05/20/2015"
"NHLBI",0,0.8,0.5,0.1,8.8,4.8,10.2,19.1,14.2,NA,NA,NA,NA,NA,NA,19,19.2,19.1,"05/20/2015"
"NIAMS",0.9,0.9,0.9,8,8,8,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"05/20/2015"
"NIDDK",0.9,0.9,0.9,5.3,5.3,5.3,NA,NA,NA,NA,NA,NA,0,0,0,5.3,5.3,5.3,"05/20/2015"
"NIGMS",0,0,0,21,21,21,9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,30.1,30.1,30.1,"05/20/2015"
"NINDS",0.8,5.4,1.7,0.1,0.4,0.2,0.3,8.6,2.2,NA,NA,NA,NA,NA,NA,0.7,8.7,2.4,"05/20/2015"
"All DACs",0,42,5.3,0,21,4.6,0,34.3,9.1,0,0,0,0,34.3,14.3,0,43.3,14.2,"05/20/2015"
"JAAMH",0.1,29,8,7.9,50.2,15.2,27.8,34.3,32.1,NA,NA,NA,34.3,34.3,34.3,42.2,78,48.4,"05/21/2015"
"NCI DAC",0,22.8,11.7,0,4.9,2,0,22.2,13.1,26.2,1232.2,991,21.2,26.2,25,1,1232.9,237.3,"05/21/2015"
"NHGRI",0.1,16,11,4.6,5,4.7,0,1.3,1.2,2,2,2,NA,NA,NA,4.8,6.7,6,"05/21/2015"
"NHLBI",0.1,29,3.5,6.1,7.8,7.5,28.9,28.9,28.9,0,0,0,NA,NA,NA,7.9,35.3,13.1,"05/21/2015"
"NIDDK",3,3,3,4.5,4.5,4.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,5,5,5,"05/21/2015"
"NIGMS",0.1,0.1,0.1,19.8,19.8,19.8,9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,28.9,28.9,28.9,"05/21/2015"
"All DACs",0,29,7.7,0,50.2,6,0,34.3,12.2,0,1232.2,183.6,21.2,34.3,29,1,1232.9,85.3,"05/21/2015"
"CDAC",5.5,5.5,5.5,4.7,4.7,4.7,0,0,0,NA,NA,NA,NA,NA,NA,4.7,4.7,4.7,"05/22/2015"
"JAAMH",0,8.7,3.6,5,7.5,6.4,34.3,34.3,34.3,0.2,0.2,0.2,NA,NA,NA,5.2,41.2,28.4,"05/22/2015"
"NCI DAC",0,3.7,1.1,0,4.1,3.1,0,21,8.6,21.2,21.2,21.2,NA,NA,NA,0,24.9,13.1,"05/22/2015"
"NHGRI",0,5.5,3.8,3.8,4.3,4.1,0,0,0,NA,NA,NA,NA,NA,NA,3.8,4.3,4.1,"05/22/2015"
"NHLBI",0,5.5,1.7,5,7.4,5.5,12,12,12,0,0,0,NA,NA,NA,7.5,17.1,14.8,"05/22/2015"
"NIAMS",5.5,5.5,5.5,6.5,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/22/2015"
"NIDDK",0,0,0,3.2,3.2,3.2,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"05/22/2015"
"NINDS",5.5,5.5,5.5,0.3,0.3,0.3,0.1,7.2,3.6,NA,NA,NA,NA,NA,NA,0.4,7.5,4,"05/22/2015"
"All DACs",0,8.7,2.6,0,7.5,5,0,34.3,11.8,0,21.2,1.9,NA,NA,NA,0,41.2,14.9,"05/22/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/23/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/24/2015"
"JAAMH",3.2,3.2,3.2,1.2,1.2,1.2,NA,NA,NA,0,0,0,NA,NA,NA,1.2,1.2,1.2,"05/25/2015"
"NCI DAC",3,7.5,6.7,0.5,1.2,0.6,0,8.3,3.7,NA,NA,NA,NA,NA,NA,0.5,9.6,4.3,"05/25/2015"
"NHGRI",7.5,7.5,7.5,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"05/25/2015"
"NHLBI",5,5,5,1.8,1.8,1.8,12,12,12,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"05/25/2015"
"All DACs",3,7.5,5.6,0.5,1.8,0.9,0,12,3.8,0,0,0,NA,NA,NA,0.5,13.8,3.6,"05/25/2015"
"JAAMH",0,29.3,12.4,0,45,5.6,0,81.9,9.8,NA,NA,NA,NA,NA,NA,0,126.9,15.4,"05/26/2015"
"NCI DAC",0.1,14,2.7,0,5.6,0.8,0,0,0,0,1,0.5,22.2,23,22.4,1,23,13.1,"05/26/2015"
"NHGRI",0.1,22.8,6.7,0.9,6,2.7,0,2.3,0.4,0,0,0,NA,NA,NA,0.9,8.3,3,"05/26/2015"
"NHLBI",2.8,14,6.2,0.9,2.8,2,0,28.9,11.1,0,28.9,5.8,NA,NA,NA,2.8,29.9,11.9,"05/26/2015"
"NIAMS",6.8,6.8,6.8,2,2,2,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"05/26/2015"
"NICHD",0,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/26/2015"
