"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NCI DAC",0,19,3.4,0,5.9,3.8,0,3.3,0.2,0,318.2,5.5,NA,NA,NA,0,319.2,5.9,"01/21/2019"
"NHGRI",0,34.8,5.5,3.1,4.2,3.4,0,7.1,0.3,0,0,0,NA,NA,NA,3.1,11.3,3.7,"01/21/2019"
"NHLBI",0,12.8,2.6,1,3.5,1.2,0,27,0.4,0,27.1,0.5,NA,NA,NA,1,30.6,1.7,"01/21/2019"
"NICHD",2.9,4.8,3.9,2,2.2,2.1,19.2,19.2,19.2,NA,NA,NA,0,0,0,2.3,21.2,11.7,"01/21/2019"
"NIGMS",3.1,3.1,3.1,11.2,11.2,11.2,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,14.3,14.3,14.3,"01/21/2019"
"NINDS",3.7,4.8,4.3,2,2.2,2.1,0,41.2,6.4,NA,NA,NA,NA,NA,NA,2,43.2,8.5,"01/21/2019"
"All DACs",0,244.1,4.2,0,11.2,3.3,0,60.2,6.5,0,318.2,3.1,0,0,0,0,319.2,8.7,"01/21/2019"
"CDAC",0,4,2,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"01/22/2019"
"JAAMH",0,13,2.8,2,6.3,5.4,27.9,60.2,34.8,NA,NA,NA,27.9,30,28.6,33.6,62.2,39.6,"01/22/2019"
"NCI DAC",0,46,4.9,0,5.2,0.6,0,3.2,0.1,0,0.1,0,NA,NA,NA,0,8.5,0.6,"01/22/2019"
"NEI",4.2,13,8.6,23.8,28.7,26.3,0,37.2,18.6,NA,NA,NA,NA,NA,NA,23.8,65.9,44.9,"01/22/2019"
"NHGRI",0,46,7.9,2,20.8,2.9,0,0,0,0,0,0,NA,NA,NA,2,20.8,2.9,"01/22/2019"
"NHLBI",0.1,32.3,10.5,0.9,2.5,1.7,0.8,27.9,11.9,0,0,0,NA,NA,NA,0.9,30,6.8,"01/22/2019"
"NIAMS",0,13,11.4,9.8,10,9.9,5,5,5,NA,NA,NA,NA,NA,NA,14.8,15,14.8,"01/22/2019"
"NICHD",0.8,4.2,1.9,0.8,1.2,1.1,0,19.2,9.6,NA,NA,NA,0,0,0,1.2,20,7.5,"01/22/2019"
"NIDCR",5,13,9,1.8,9.8,5.8,5,5,5,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"01/22/2019"
"NIDDK",13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/22/2019"
"NIGMS",5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/22/2019"
"NINDS",0.8,13,3.3,0.7,1,0.9,0,41.2,7.4,NA,NA,NA,0.1,0.1,0.1,0.8,42.2,7.4,"01/22/2019"
"All DACs",0,46,6.8,0,28.7,2.4,0,60.2,5.6,0,0.1,0,0,30,14.3,0,65.9,7.4,"01/22/2019"
"Kids First DAC",6.2,6.2,6.2,1.7,1.7,1.7,NA,NA,NA,0,0,0,NA,NA,NA,1.7,1.7,1.7,"01/23/2019"
"NCI DAC",0,7,1.6,0,1.4,0.4,0,0.1,0,0,0.1,0.1,NA,NA,NA,0,1.5,0.4,"01/23/2019"
"NHGRI",0,7,1.7,1,1.8,1.4,7.1,7.1,7.1,0,0,0,NA,NA,NA,1,8.9,5.6,"01/23/2019"
"NHLBI",0,4.9,1.1,1.1,1.5,1.3,0,27.5,20.5,0,0,0,NA,NA,NA,1.1,28.9,17.7,"01/23/2019"
"NINDS",0.8,0.9,0.8,1,1,1,0,18.8,9.4,NA,NA,NA,NA,NA,NA,1,19.8,10.4,"01/23/2019"
"All DACs",0,7,1.7,0,1.8,0.9,0,27.5,7.3,0,0.1,0,NA,NA,NA,0,28.9,6.2,"01/23/2019"
"JAAMH",0,2.2,0.7,3.8,11.9,6.2,27.9,48.2,37.3,NA,NA,NA,3,3,3,6.8,60.1,34.4,"01/24/2019"
"NCI DAC",0,33,4.2,0,1.3,0.7,0,0.7,0.2,0,0.1,0,NA,NA,NA,0,1.3,0.8,"01/24/2019"
"NHGRI",0.1,6.8,2.8,0,10.6,1.1,0,7.1,0.8,0,0,0,NA,NA,NA,0,13.6,1.8,"01/24/2019"
"NHLBI",0,1.1,0.4,0.1,3.7,1.9,14,14,14,0,0,0,NA,NA,NA,0.1,14.2,3.7,"01/24/2019"
"NIDCR",5.8,5.8,5.8,8.5,8.5,8.5,NA,NA,NA,11,11,11,NA,NA,NA,19.5,19.5,19.5,"01/24/2019"
"NIDDK",1.1,1.1,1.1,36.1,36.1,36.1,21.8,21.8,21.8,NA,NA,NA,NA,NA,NA,57.9,57.9,57.9,"01/24/2019"
"NINDS",4.2,4.2,4.2,3.8,3.8,3.8,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"01/24/2019"
"All DACs",0,33,2.7,0,36.1,4,0,48.2,13.7,0,11,0.6,3,3,3,0,60.1,11.4,"01/24/2019"
"ES DAC",11.7,11.7,11.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0.2,0.2,"01/25/2019"
"JAAMH",0,191.8,29.9,2.9,10.7,4.4,27.9,48.2,28.5,NA,NA,NA,0,3,2,6,58.9,29.9,"01/25/2019"
"NCI DAC",0,191.8,16.5,0,2.9,1.5,0,3.2,0.4,0,0,0,NA,NA,NA,0,5.5,1.8,"01/25/2019"
"NEI",3,3,3,20.9,20.9,20.9,0,0,0,NA,NA,NA,NA,NA,NA,20.9,20.9,20.9,"01/25/2019"
"NHGRI",0,191.8,29.3,6.7,10,7.3,0,5.8,0.7,0,0,0,NA,NA,NA,6.7,13,7.9,"01/25/2019"
"NHLBI",0,191.8,22.2,4.6,5,4.6,9.4,23.3,19.9,NA,NA,NA,NA,NA,NA,14.1,27.9,24.5,"01/25/2019"
"NICHD",3,3.2,3.1,4.8,4.8,4.8,0,0,0,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"01/25/2019"
"NIDCR",3,3,3,7,7,7,11,11,11,NA,NA,NA,NA,NA,NA,18,18,18,"01/25/2019"
"NIDDK",191.8,191.8,191.8,34.9,34.9,34.9,16.3,16.3,16.3,NA,NA,NA,NA,NA,NA,51.2,51.2,51.2,"01/25/2019"
"NIGMS",3,191.8,54.6,6.9,7.2,7,3.1,3.8,3.3,NA,NA,NA,NA,NA,NA,10,10.8,10.3,"01/25/2019"
"NINDS",0,191.8,95.9,2.7,2.8,2.7,4.1,36.2,20.1,NA,NA,NA,NA,NA,NA,6.8,39,22.9,"01/25/2019"
"All DACs",0,191.8,26.9,0,34.9,5.1,0,48.2,13.8,0,0,0,0,3,1.5,0,58.9,17.5,"01/25/2019"
"ES DAC",0.5,0.5,0.5,5.4,5.4,5.4,0,0,0,NA,NA,NA,NA,NA,NA,5.4,5.4,5.4,"01/26/2019"
"JAAMH",0,5.9,4.2,1.7,9.4,2.6,28,48.2,30,NA,NA,NA,NA,NA,NA,29.7,57.7,32.6,"01/26/2019"
"NCI DAC",0.3,0.3,0.3,0.6,0.6,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,"01/26/2019"
"NEI",0.5,0.5,0.5,19.5,19.5,19.5,0,0,0,NA,NA,NA,NA,NA,NA,19.5,19.5,19.5,"01/26/2019"
"NHGRI",0.5,0.5,0.5,5.5,5.5,5.5,0,0,0,NA,NA,NA,NA,NA,NA,5.5,5.5,5.5,"01/26/2019"
"NHLBI",0,0.5,0,3.4,4,3.9,9.3,22.4,15.5,NA,NA,NA,NA,NA,NA,12.7,26.4,19.4,"01/26/2019"
"NIAMS",0,0,0,6.2,6.2,6.2,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,11.1,11.1,11.1,"01/26/2019"
"NINDS",0.5,0.5,0.5,1.5,1.5,1.5,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,5.6,5.6,5.6,"01/26/2019"
"All DACs",0,5.9,1.3,0.6,19.5,4.1,0,48.2,16.6,NA,NA,NA,NA,NA,NA,0.6,57.7,20.7,"01/26/2019"
"NCI DAC",0,0,0,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"01/27/2019"
"All DACs",0,0,0,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"01/27/2019"
"CDAC",5,5,5,13.8,13.8,13.8,0,0,0,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"01/28/2019"
"ES DAC",5,5,5,3.5,3.5,3.5,0,0,0,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"01/28/2019"
"JAAMH",4.8,46,6.7,0,7.5,5.5,21.2,48.2,23.9,NA,NA,NA,0,0,0,7.5,55.7,26.4,"01/28/2019"
"NCI DAC",0,27,4.7,0,5.6,4.5,0,4,0.1,0,0,0,NA,NA,NA,0,9.7,4.6,"01/28/2019"
"NEI",5,5,5,17.5,17.5,17.5,0,0,0,NA,NA,NA,NA,NA,NA,17.5,17.5,17.5,"01/28/2019"
"NHGRI",1.8,27,5.2,3.7,7.5,7.2,0,0,0,0,0,0,NA,NA,NA,3.7,7.5,7.2,"01/28/2019"
"NHLBI",0,5,3.8,0,1.6,1,0,23.4,10.3,0,9.5,3,NA,NA,NA,0,25,7.7,"01/28/2019"
"NIAMS",5,5,5,3.6,3.6,3.6,4.9,5,4.9,NA,NA,NA,NA,NA,NA,8.5,8.6,8.6,"01/28/2019"
"NICHD",5,5,5,1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"01/28/2019"
"NIDCR",5,5,5,3.6,3.6,3.6,5,5,5,NA,NA,NA,NA,NA,NA,8.6,8.6,8.6,"01/28/2019"
"NIDDK",5,5,5,31.7,31.7,31.7,16.3,16.3,16.3,NA,NA,NA,NA,NA,NA,48,48,48,"01/28/2019"
"NIGMS",4,5,4.9,3.6,4.1,3.7,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,7.5,8,7.5,"01/28/2019"
"NINDS",5,5.8,5.3,0.1,3.6,2.3,0.1,146,15.9,NA,NA,NA,146,146,146,3.7,149.6,33.7,"01/28/2019"
"NINR DAC",5,5,5,0.4,0.4,0.4,13.5,13.5,13.5,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"01/28/2019"
"All DACs",0,46,5,0,31.7,4.6,0,146,5.7,0,9.5,2.5,0,146,78.6,0,149.6,11.7,"01/28/2019"
"CDAC",0,0,0,13.6,13.6,13.6,NA,NA,NA,0,0,0,NA,NA,NA,13.6,13.6,13.6,"01/29/2019"
"ES DAC",0,0,0,2.9,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"01/29/2019"
"JAAMH",0,11.2,1,5.6,7,6.1,21.2,48.2,29.4,0.1,0.1,0.1,NA,NA,NA,6.1,55.2,27.2,"01/29/2019"
"NCI DAC",0,11,2,0.2,2.1,1.1,0,0.9,0.1,0,0.2,0.2,NA,NA,NA,0.4,2.5,1.3,"01/29/2019"
"NHGRI",0,19.8,3.5,2.6,13.2,3.6,0,3,0.4,0,4.1,0.7,NA,NA,NA,2.6,17.4,4.1,"01/29/2019"
"NHLBI",0,17.9,3.4,0.2,1.3,0.7,0,9.5,2,0,0,0,NA,NA,NA,0.2,10.3,2.5,"01/29/2019"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/29/2019"
"NICHD",0.8,0.8,0.8,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"01/29/2019"
"NIDCR",0,0,0,3.5,3.5,3.5,NA,NA,NA,11,11,11,NA,NA,NA,14.5,14.5,14.5,"01/29/2019"
"NIDDK",0,1.2,0.6,13,13,13,17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,30.8,30.8,30.8,"01/29/2019"
"NINDS",0,0.6,0.3,2.8,3.1,3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2.9,3.2,3,"01/29/2019"
"All DACs",0,19.8,2.8,0.2,13.6,2,0,48.2,3.3,0,11,0.5,NA,NA,NA,0.2,55.2,4.8,"01/29/2019"
"ES DAC",8,8,8,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"01/30/2019"
"JAAMH",0,8,7.5,4.8,5.9,5.1,21.2,48.2,24.4,NA,NA,NA,0.2,0.2,0.2,5.2,54.2,28.9,"01/30/2019"
"NCI DAC",0,25.9,3.7,0.1,4,1.2,0,3.1,0.2,0,0,0,NA,NA,NA,0.1,7.1,1.4,"01/30/2019"
"NEI",8,8,8,20.9,20.9,20.9,NA,NA,NA,14.1,14.1,14.1,NA,NA,NA,35,35,35,"01/30/2019"
"NHGRI",0,15.2,7.7,1.8,2.3,2,0,0,0,0,0,0,NA,NA,NA,1.8,2.3,2,"01/30/2019"
"NHLBI",0.7,8,7.4,0.1,0.2,0.1,0,8.2,0.2,0,0,0,NA,NA,NA,0.1,8.5,0.3,"01/30/2019"
"NIAID",8,8,8,47.2,47.2,47.2,0,0,0,NA,NA,NA,NA,NA,NA,47.2,47.2,47.2,"01/30/2019"
"NIAMS",0,8,6.9,2.1,2.4,2.2,4.9,4.9,4.9,NA,NA,NA,5,5,5,7,7.3,7.1,"01/30/2019"
"NICHD",0.8,8,4.4,0,2,1,24,24,24,NA,NA,NA,0,0,0,0,26,13,"01/30/2019"
"NIDCR",8,8,8,2.1,2.1,2.1,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,7,7,7,"01/30/2019"
"NIDDK",8,8,8,12.3,12.3,12.3,23.6,23.6,23.6,NA,NA,NA,NA,NA,NA,35.9,35.9,35.9,"01/30/2019"
"NIGMS",8,8.3,8.1,1.8,2.1,2,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,5.6,5.9,5.8,"01/30/2019"
"NINDS",0.9,8,7.3,1.8,2.1,2,0.1,160.9,112.5,NA,NA,NA,NA,NA,NA,2.1,163,114.5,"01/30/2019"
"All DACs",0,25.9,7.2,0,47.2,4.1,0,160.9,17.7,0,14.1,1.3,0,5,1.4,0,163,20.6,"01/30/2019"
"JAAMH",0,30.1,6.2,3.7,4.3,3.9,21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,24.9,25.5,25.1,"01/31/2019"
"NCI DAC",0,34.9,1.5,0,0.8,0.7,0,0.1,0,0,0,0,NA,NA,NA,0,0.8,0.7,"01/31/2019"
"NHGRI",0,29.1,1.8,1,1.2,1,0,0,0,0,0,0,NA,NA,NA,1,1.2,1,"01/31/2019"
"NHLBI",0,49,6.8,0.2,5.1,3.9,0,2.4,0.4,0,0,0,NA,NA,NA,0.2,7.5,4.3,"01/31/2019"
"NIAMS",6.2,6.2,6.2,1,1,1,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"01/31/2019"
"NICHD",30.1,30.1,30.1,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,0,0,0,0.8,0.8,0.8,"01/31/2019"
"NIDCR",0,0,0,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/31/2019"
"NIGMS",0,0,0,1,1,1,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"01/31/2019"
"NINDS",0,0,0,1,1,1,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,1.1,1.2,1.1,"01/31/2019"
"All DACs",0,49,3.4,0,5.1,1.8,0,21.2,1.7,0,0,0,0,0.1,0.1,0,25.5,3.4,"01/31/2019"
"CDAC",0,14.1,4.3,10.1,10.3,10.1,0,0,0,NA,NA,NA,NA,NA,NA,10.1,10.3,10.1,"02/01/2019"
"JAAMH",0,14.1,2.1,2.8,4,3.2,21.2,93.2,29.7,NA,NA,NA,23.2,23.2,23.2,24,97.2,32.7,"02/01/2019"
"Kids First DAC",14.1,14.1,14.1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"02/01/2019"
"NCATS",1.6,1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/01/2019"
"NCI DAC",0,14.1,3.8,0,2,1.1,0,3.1,0.2,0,0.3,0.1,NA,NA,NA,0,5,1.3,"02/01/2019"
"NEI",0,0,0,14.1,14.1,14.1,0,0,0,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"02/01/2019"
"NHGRI",0,14.1,4.4,2.9,9.8,7,0,3,0.2,0,5.4,1.3,NA,NA,NA,6,12.4,7.2,"02/01/2019"
"NHLBI",0,30.3,2.8,3.1,4.1,3.7,0,3.4,2.7,0,0,0,NA,NA,NA,3.1,7.4,5.5,"02/01/2019"
"NIAMS",0.1,8.2,2.2,0.3,2.8,0.9,4.8,4.8,4.8,NA,NA,NA,8.9,8.9,8.9,5.1,11.6,6.8,"02/01/2019"
"NICHD",2.9,2.9,2.9,10.2,10.2,10.2,0,0,0,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"02/01/2019"
"NIDDK",0.1,1.6,0.9,28.1,44.6,36.3,0,16.3,8.1,NA,NA,NA,NA,NA,NA,44.4,44.6,44.5,"02/01/2019"
"NIGMS",0.2,3,1.1,3,3,3,0.8,7,5,NA,NA,NA,NA,NA,NA,3.8,10,7.9,"02/01/2019"
"NINDS",0,14.1,9.4,2.9,3,3,0,2.1,1.8,NA,NA,NA,NA,NA,NA,3,5.1,4.7,"02/01/2019"
"All DACs",0,30.3,3.4,0,44.6,4.3,0,93.2,6.8,0,5.4,0.3,8.9,23.2,16.1,0,97.2,10.6,"02/01/2019"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/02/2019"
"JAAMH",11,11,11,0.8,0.8,0.8,23.2,23.2,23.2,NA,NA,NA,NA,NA,NA,24.1,24.1,24.1,"02/03/2019"
"NCI DAC",0,0,0,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"02/03/2019"
"NHGRI",11,11,11,4.8,4.8,4.8,0,0,0,NA,NA,NA,NA,NA,NA,4.8,4.8,4.8,"02/03/2019"
"NHLBI",11,11,11,1.9,1.9,1.9,3.1,3.1,3.1,NA,NA,NA,NA,NA,NA,5,5,5,"02/03/2019"
"NIGMS",11,11,11,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,8,8,8,"02/03/2019"
"All DACs",0,11,10,0.3,4.8,1.5,0,23.2,10.2,NA,NA,NA,NA,NA,NA,0.3,24.1,11.8,"02/03/2019"
"JAAMH",0,21.1,4.1,0.1,8,4.4,23.2,93.2,34.1,NA,NA,NA,0,0,0,8,94,35.4,"02/04/2019"
"NCI DAC",0,46,3,0,6,1.3,0,15,0.3,0,0.1,0,NA,NA,NA,0,15.2,1.6,"02/04/2019"
"NHGRI",0,5.8,2.8,1,7,5.3,0,12.8,1.5,0,0,0,NA,NA,NA,1,17,6.2,"02/04/2019"
"NHLBI",0,6.8,2.1,0.9,1.5,1,3.2,3.3,3.2,0,0,0,NA,NA,NA,0.9,4.8,3.4,"02/04/2019"
"NIAID",2.8,2.8,2.8,42,42,42,10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,53,53,53,"02/04/2019"
"NIAMS",2.8,2.8,2.8,7,7,7,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,15.8,15.8,15.8,"02/04/2019"
"NICHD",4.1,4.1,4.1,7.1,7.1,7.1,0,0,0,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,"02/04/2019"
"NIDCR",0.9,4.6,3.4,0.1,4.2,2.8,8.1,8.1,8.1,NA,NA,NA,22,22,22,8.2,26.1,20.1,"02/04/2019"
"NIDDK",2.9,2.9,2.9,41.8,41.8,41.8,0,0,0,NA,NA,NA,NA,NA,NA,41.8,41.8,41.8,"02/04/2019"
"NIGMS",2.8,2.9,2.8,0.2,7,2.5,0,7,4.7,NA,NA,NA,NA,NA,NA,7,7.4,7.2,"02/04/2019"
"NINDS",2.8,2.8,2.8,1,1,1,21.1,21.1,21.1,NA,NA,NA,NA,NA,NA,22.1,22.1,22.1,"02/04/2019"
"All DACs",0,46,3,0,42,3.1,0,93.2,4.9,0,0.1,0,0,22,16.5,0,94,7.8,"02/04/2019"
"JAAMH",0,13.2,3.8,0.1,7.2,6.6,38,93.2,49.9,35,35,35,NA,NA,NA,42.1,93.3,50.4,"02/05/2019"
"NCI DAC",0,55.9,6,0,5.1,1.1,0,3.2,0.2,0,1,0.3,NA,NA,NA,0,8.2,1.3,"02/05/2019"
"NEI",0,0,0,10.2,10.2,10.2,0,0,0,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"02/05/2019"
"NHGRI",0,4,1.1,2.8,6,3.6,0,4.1,0.8,0,0,0,NA,NA,NA,2.8,10.1,4.3,"02/05/2019"
"NHLBI",0,0.6,0.5,0,1,0.2,0,15,2,NA,NA,NA,NA,NA,NA,0.2,16,2.2,"02/05/2019"
"NIAMS",0,0,0,6.2,6.2,6.2,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,15,15,15,"02/05/2019"
"NIDCR",0,0,0,6.2,6.2,6.2,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,15,15,15,"02/05/2019"
"NIDDK",0,0,0,40.4,40.4,40.4,0,0,0,NA,NA,NA,NA,NA,NA,40.4,40.4,40.4,"02/05/2019"
"NIGMS",0,20,10,6.1,6.2,6.1,0,0,0,0,0,0,NA,NA,NA,6.1,6.2,6.1,"02/05/2019"
"NINDS",0,0,0,0.1,1.1,0.6,0,6.8,3.4,NA,NA,NA,NA,NA,NA,1.1,6.9,4,"02/05/2019"
"All DACs",0,55.9,3,0,40.4,3.1,0,93.2,7.7,0,35,13.3,NA,NA,NA,0,93.3,11.7,"02/05/2019"
"JAAMH",0,34,8.8,5.1,6.2,6,38,87.1,39.9,NA,NA,NA,0.2,0.2,0.2,6,92.4,43.8,"02/06/2019"
"Kids First DAC",5.2,5.2,5.2,0.9,6.8,2.3,0,13.9,4.7,0,0,0,NA,NA,NA,0.9,20.7,5.9,"02/06/2019"
"NCI DAC",0,34,5.9,0,3.8,0.8,0,5.1,0.1,0,0.2,0.1,NA,NA,NA,0,6.8,0.9,"02/06/2019"
"NEI",0.1,1.8,0.4,9.4,35,13,0,16,4,0,0,0,NA,NA,NA,9.4,51,15.3,"02/06/2019"
"NHGRI",0,34,1.5,1.7,5,2.2,0,6.8,0.4,0,0,0,NA,NA,NA,1.7,9.1,2.5,"02/06/2019"
"NHLBI",0.1,5.2,3.2,0.1,0.6,0.2,0,14.2,4.2,0,0,0,NA,NA,NA,0.1,14.6,2.9,"02/06/2019"
"NIAMS",0.1,1,0.3,8.3,8.5,8.3,5.8,13.7,12.4,NA,NA,NA,NA,NA,NA,14.2,22,20.7,"02/06/2019"
"NICHD",0.1,17.9,9,5.3,5.4,5.3,0,17.8,8.9,NA,NA,NA,NA,NA,NA,5.4,23,14.2,"02/06/2019"
"NIDCR",0.1,28.7,14.8,1.8,8.1,4.9,7.9,12.8,9.6,NA,NA,NA,12,12,12,12.8,21,15.1,"02/06/2019"
"NIDDK",0.1,0.1,0.1,39.6,39.6,39.6,9.8,9.8,9.8,NA,NA,NA,NA,NA,NA,49.3,49.3,49.3,"02/06/2019"
"NIGMS",0,0.1,0.1,4.9,5.4,5.2,0,0,0,NA,NA,NA,NA,NA,NA,4.9,5.4,5.2,"02/06/2019"
"NINDS",0,5.5,0.7,0,0.7,0.4,0,5.7,0.7,NA,NA,NA,NA,NA,NA,0.4,5.7,1.1,"02/06/2019"
"All DACs",0,34,4.6,0,39.6,4.4,0,87.1,9.1,0,0.2,0,0.2,12,3.2,0,92.4,12.2,"02/06/2019"
"ES DAC",8.6,8.6,8.6,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"02/07/2019"
"JAAMH",0,30,7.2,3.9,5.2,4.4,38,87.1,81.7,1.1,1.1,1.1,15.2,15.2,15.2,6.2,91,63.4,"02/07/2019"
"NCI DAC",0.5,6.1,3,0.1,0.5,0.2,0,0,0,0,0,0,NA,NA,NA,0.1,0.5,0.2,"02/07/2019"
"NEI",6,6,6,8,8,8,0,0,0,NA,NA,NA,NA,NA,NA,8,8,8,"02/07/2019"
"NHGRI",0,1.8,0.5,1.2,4.2,2.1,0,4,1,NA,NA,NA,NA,NA,NA,1.2,8.2,3.1,"02/07/2019"
"NICHD",0.2,6.2,3.2,4,4.1,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4.1,4,"02/07/2019"
"NINDS",0.8,161.9,44.8,7.9,8,7.9,11.3,18.2,15.9,0.1,0.1,0.1,NA,NA,NA,8,26.2,19.9,"02/07/2019"
"All DACs",0,161.9,8.2,0.1,8,3.6,0,87.1,24.1,0,1.1,0.6,15.2,15.2,15.2,0.1,91,24.8,"02/07/2019"
"JAAMH",2.1,2.1,2.1,3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/08/2019"
"NCI DAC",2.1,2.8,2.3,0,1.9,1,0,0,0,0,0,0,NA,NA,NA,0,2,1,"02/08/2019"
"NEI",1.8,1.8,1.8,11.8,11.8,11.8,37.2,37.2,37.2,NA,NA,NA,NA,NA,NA,49,49,49,"02/08/2019"
"NHGRI",0,2.9,1.9,0,3,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0,3,0.7,"02/08/2019"
"NHLBI",5,5,5,6.2,6.2,6.2,6.7,6.7,6.7,NA,NA,NA,NA,NA,NA,13,13,13,"02/08/2019"
"NIDDK",0,0,0,37.2,37.2,37.2,10.5,10.5,10.5,NA,NA,NA,NA,NA,NA,47.8,47.8,47.8,"02/08/2019"
"All DACs",0,5,1.5,0,37.2,16.4,0,37.2,7.1,0,0,0,NA,NA,NA,0,49,23.4,"02/08/2019"
"NCI DAC",8.3,8.3,8.3,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"02/09/2019"
"NEI",8.2,8.2,8.2,6,6,6,0,0,0,0,0,0,NA,NA,NA,6,6,6,"02/09/2019"
"All DACs",8.2,8.3,8.3,0.8,6,2.9,0,0,0,0,0,0,NA,NA,NA,0.8,6,2.9,"02/09/2019"
"NCI DAC",9.7,9.7,9.7,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,"02/10/2019"
"NHGRI",7.1,7.1,7.1,0.7,0.7,0.7,0,0,0,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,"02/10/2019"
"NHLBI",3,3,3,4,4,4,6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,10.7,10.7,10.7,"02/10/2019"
"All DACs",3,9.7,7.4,0.5,4,1.4,0,6.8,1.7,NA,NA,NA,NA,NA,NA,0.6,10.7,3.1,"02/10/2019"
"CDAC",5,35.5,16.8,0.2,10.7,3.7,0,0.2,0.1,NA,NA,NA,NA,NA,NA,0.2,10.9,3.8,"02/11/2019"
