"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIDCR",5.1,5.1,5.1,1,1,1,NA,NA,NA,82.9,82.9,82.9,4.1,4.1,4.1,83.9,83.9,83.9,"03/29/2017"
"NIDDK",97.7,97.7,97.7,1.2,1.2,1.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,1.4,1.4,1.4,"03/29/2017"
"NIGMS",0,5.1,2.5,21.8,22.2,22,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,22,22.4,22.2,"03/29/2017"
"NINDS",0,19.9,7.4,0.9,1.5,1.2,0,5.1,1.5,NA,NA,NA,NA,NA,NA,1,6.1,2.7,"03/29/2017"
"All DACs",0,106.8,13.2,0.7,22.2,4.2,0,21.2,5.5,0,556.2,41.3,0,111.2,15.1,1,558,15.6,"03/29/2017"
"CDAC",0,0.8,0.4,5.1,5.8,5.4,0,3,1.5,NA,NA,NA,NA,NA,NA,5.8,8,6.9,"03/30/2017"
"ES DAC",0,56.8,28.4,5.9,6.1,6,0,5.2,2.6,NA,NA,NA,NA,NA,NA,6.1,11.1,8.6,"03/30/2017"
"JAAMH",0,56.8,2.6,0,8.1,6.7,10.1,11.9,11.5,0,0,0,0,11.8,7.1,3.8,19.8,15,"03/30/2017"
"NCI DAC",0,105,34.4,0.1,10.8,4.9,0,32.1,14,0,2.4,1.6,NA,NA,NA,1.1,33,13.8,"03/30/2017"
"NEI",0,0.8,0.3,18.1,18.7,18.3,11,13,11.7,NA,NA,NA,NA,NA,NA,29,31.8,29.9,"03/30/2017"
"NHGRI",0,56.8,11.6,0.9,3.8,2.6,0,2.4,1.6,0,2.4,0.8,NA,NA,NA,0.9,6.2,4,"03/30/2017"
"NIAMS",0,0,0,0.8,0.8,0.8,11.3,11.3,11.3,NA,NA,NA,NA,NA,NA,12.1,12.1,12.1,"03/30/2017"
"NIGMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/30/2017"
"NINDS",0,0.8,0.2,0,0.9,0.2,0,25.1,18.8,NA,NA,NA,NA,NA,NA,1,25.1,19.1,"03/30/2017"
"All DACs",0,105,17.7,0,18.7,4.7,0,32.1,7.8,0,2.4,0.8,0,11.8,7.1,0.9,33,10.4,"03/30/2017"
"CDAC",0,1.1,0.5,4.8,5,4.9,0,0,0,NA,NA,NA,NA,NA,NA,4.8,5,4.9,"03/31/2017"
"ES DAC",1.1,1.1,1.1,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"03/31/2017"
"JAAMH",0,11,1.1,2.8,7.3,6.8,10.1,10.2,10.1,NA,NA,NA,5,5,5,11.8,17,16.3,"03/31/2017"
"NCI DAC",0,29.7,3.4,0.1,10.1,5.2,0,6,1.6,0,22.4,8,0,38.1,32.7,2,48,10.2,"03/31/2017"
"NEI",0,0,0,17.7,17.7,17.7,13,13,13,NA,NA,NA,NA,NA,NA,30.8,30.8,30.8,"03/31/2017"
"NHGRI",0,21,1.3,2.3,3.2,2.7,0,2.4,1.3,0,0,0,NA,NA,NA,2.3,5.5,3.9,"03/31/2017"
"NHLBI",0,2.9,2.1,4.8,4.9,4.9,21.2,21.3,21.3,21.2,21.2,21.2,NA,NA,NA,26.1,26.2,26.1,"03/31/2017"
"NIAID",0,0,0,20.9,20.9,20.9,0,0,0,NA,NA,NA,NA,NA,NA,20.9,20.9,20.9,"03/31/2017"
"NIAMS",0,0,0,5,5,5,11.9,18.7,15.3,NA,NA,NA,NA,NA,NA,16.9,23.7,20.3,"03/31/2017"
"NIGMS",0,2.9,1,19.5,19.8,19.7,0.2,0.2,0.2,NA,NA,NA,0.2,0.2,0.2,19.7,20,19.9,"03/31/2017"
"NINDS",0,0,0,2.7,2.7,2.7,21.2,21.2,21.2,NA,NA,NA,NA,NA,NA,24,24,24,"03/31/2017"
"All DACs",0,29.7,2.1,0.1,20.9,5.4,0,21.3,5.6,0,22.4,13.8,0,38.1,22.2,2,48,12.5,"03/31/2017"
"JAAMH",0.7,0.7,0.7,5.9,5.9,5.9,10.1,10.1,10.1,NA,NA,NA,5,5,5,10.9,16,15.4,"04/01/2017"
"NCI DAC",0,1.7,0.6,1.4,1.7,1.6,0,0,0,NA,NA,NA,NA,NA,NA,1.4,1.7,1.6,"04/01/2017"
"NHGRI",0.1,1.8,0.8,1.5,2.4,1.9,0,0,0,0,0,0,NA,NA,NA,1.5,2.4,1.9,"04/01/2017"
"NIAMS",0.1,0.1,0.1,3.7,3.7,3.7,11.9,11.9,11.9,NA,NA,NA,NA,NA,NA,15.6,15.6,15.6,"04/01/2017"
"All DACs",0,1.8,0.7,1.4,5.9,3.9,0,11.9,5.4,0,0,0,5,5,5,1.4,16,9.3,"04/01/2017"
"CDAC",0,0,0,2.6,2.6,2.6,0,0,0,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"04/02/2017"
"JAAMH",0.2,2.9,2.2,0.5,5.3,2.8,10.2,11.8,11.4,0,0,0,NA,NA,NA,0.5,17.1,6.5,"04/02/2017"
"NCI DAC",0,6,2.5,0.6,1.6,1,0,28.1,9.4,NA,NA,NA,NA,NA,NA,0.6,29.7,10.3,"04/02/2017"
"NHGRI",0,5.8,2.1,0.6,1.2,0.9,0,0,0,0,0,0,NA,NA,NA,0.6,1.2,0.9,"04/02/2017"
"NHLBI",0.5,9.1,8.4,2.7,3.4,2.9,0,21.9,10.7,0,0,0,NA,NA,NA,2.9,25,13.3,"04/02/2017"
"All DACs",0,9.1,6.8,0.5,5.3,2.7,0,28.1,10.3,0,0,0,NA,NA,NA,0.5,29.7,11.7,"04/02/2017"
"CDAC",5.1,5.1,5.1,1,1,1,3,3,3,NA,NA,NA,NA,NA,NA,4,4,4,"04/03/2017"
"ES DAC",16.9,16.9,16.9,1.8,1.8,1.8,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,7,7,7,"04/03/2017"
"JAAMH",0,23.6,5.3,3.7,7,4.4,0,11.8,8.2,5.1,5.1,5.1,5,5,5,7,15.9,11.5,"04/03/2017"
"NCI DAC",0,46.7,9.6,0,7.2,3.6,0,65,17.5,0,555.5,185.9,0,10.2,4.1,0,556.3,31.7,"04/03/2017"
"NEI",0.6,52,9.8,14,14.4,14.3,11,11,11,NA,NA,NA,NA,NA,NA,24.9,25.4,25.3,"04/03/2017"
"NHGRI",0,46.7,13,0.1,7,4.4,0,4,2.1,0,6.7,5.4,NA,NA,NA,0.1,10,6.5,"04/03/2017"
"NHLBI",0,18,8.3,2,3,2.5,0,21.2,16.4,0,21.2,13.4,NA,NA,NA,2.7,24,16.9,"04/03/2017"
"NIAMS",16.9,16.9,16.9,2,2,2,18.7,18.7,18.7,NA,NA,NA,NA,NA,NA,20.7,20.7,20.7,"04/03/2017"
"NICHD",16.9,16.9,16.9,0.8,0.8,0.8,14.9,14.9,14.9,NA,NA,NA,NA,NA,NA,15.7,15.7,15.7,"04/03/2017"
"NIDDK",0,46.7,31.9,0.8,0.9,0.9,0,7.2,6.4,NA,NA,NA,NA,NA,NA,0.9,8.1,7.3,"04/03/2017"
"NIGMS",16.9,16.9,16.9,16.7,16.7,16.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,16.9,16.9,16.9,"04/03/2017"
"NINDS",0,16.9,6.2,0.1,0.7,0.6,1.1,21.2,8.8,NA,NA,NA,NA,NA,NA,1.7,21.2,9.4,"04/03/2017"
"All DACs",0,52,10.5,0,16.7,4.1,0,65,8.9,0,555.5,25.3,0,10.2,4.6,0,556.3,16.4,"04/03/2017"
"CDAC",18.9,47.9,28.6,0.2,0.8,0.6,0,6.9,2.3,NA,NA,NA,NA,NA,NA,0.8,7.1,2.9,"04/04/2017"
"ES DAC",18.9,47.9,33.4,1,1,1,0,5.2,2.6,NA,NA,NA,NA,NA,NA,1,6.2,3.6,"04/04/2017"
"JAAMH",0,47.9,28.3,1.5,5.6,3.1,11.8,66.9,32,0,0,0,4,10,8.4,5.6,70,27.9,"04/04/2017"
"NCI DAC",0,47.9,23,0.1,7.8,3.3,0,56.2,11.8,0,523.5,380.5,11,106.8,62.5,0.1,525.2,68,"04/04/2017"
"NEI",0.2,47.9,25.2,13.2,14.1,13.6,11,13.8,13,11,13.8,12.6,NA,NA,NA,24.2,27.2,26.5,"04/04/2017"
"NHGRI",0,47.9,27.1,2.9,5.9,5.7,0,3.1,2.9,0,519.4,20.7,22.3,22.3,22.3,2.9,525.2,11.4,"04/04/2017"
"NHLBI",0,47.9,35.6,1.7,7.9,6.5,21,22.2,21.2,0,21.1,11.5,NA,NA,NA,1.9,29,23.4,"04/04/2017"
"NIAID",3,47.9,23.6,34.8,35.1,34.9,0,0,0,NA,NA,NA,NA,NA,NA,34.9,35.1,34.9,"04/04/2017"
"NIAMS",0.2,47.9,32.9,1.8,1.9,1.8,11.2,42,28.6,NA,NA,NA,NA,NA,NA,13,43.9,30.4,"04/04/2017"
"NICHD",18.9,47.9,33.4,3,3.2,3.1,20.8,30.9,26.9,0,0,0,20.8,20.8,20.8,3,34.1,27.2,"04/04/2017"
"NIDCR",8.9,47.9,41.1,1.5,1.9,1.8,11.2,42,38.6,63.2,63.2,63.2,NA,NA,NA,13,64.7,42.9,"04/04/2017"
"NIDDK",0.2,47.9,24.1,15,15.1,15,0.8,5.8,2.5,NA,NA,NA,0,0,0,15.1,20.8,16.9,"04/04/2017"
"NIGMS",18.9,47.9,32.6,15.8,16,15.9,0.2,0.2,0.2,NA,NA,NA,0.2,0.2,0.2,16.1,16.2,16.1,"04/04/2017"
"NINDS",0.2,47.9,30.3,0,0.9,0.7,0,20.3,8.8,NA,NA,NA,0,19.3,16.6,0,20.3,10.7,"04/04/2017"
"NINR DAC",47.9,47.9,47.9,1.1,1.1,1.1,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"04/04/2017"
"All DACs",0,47.9,27.5,0,35.1,5.2,0,66.9,12.5,0,523.5,105.5,0,106.8,41.2,0,525.2,33,"04/04/2017"
"CDAC",3.3,3.3,3.3,6,6,6,0,0,0,NA,NA,NA,NA,NA,NA,6,6,6,"04/05/2017"
"JAAMH",0,8.2,4.9,0.8,7.2,3.5,12.7,29.2,20.6,NA,NA,NA,6.8,6.8,6.8,14.1,30,23.8,"04/05/2017"
"NCI DAC",0,51.1,4.4,1,5,2.4,0,27.8,7.9,523.9,523.9,523.9,0,123.7,41.2,2,525.2,42.4,"04/05/2017"
"NEI",8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/05/2017"
"NHGRI",0.8,8.2,4.9,2,5,3.8,0,0,0,0,0,0,NA,NA,NA,2,5,3.8,"04/05/2017"
"NHLBI",0,7,2.1,0.8,7,2.5,21.2,21.3,21.3,NA,NA,NA,NA,NA,NA,22,22.5,22.3,"04/05/2017"
"NICHD",3.3,8.2,4.6,5,5,5,0,14.8,9.8,NA,NA,NA,NA,NA,NA,5,19.8,14.9,"04/05/2017"
"NIDCR",8.2,8.2,8.2,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/05/2017"
"NIGMS",8.2,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/05/2017"
"All DACs",0,51.1,4.8,0.8,7.2,3.2,0,29.2,12.2,0,523.9,262,0,123.7,27.5,2,525.2,23.6,"04/05/2017"
"CDAC",1.8,1.8,1.8,4.6,4.6,4.6,NA,NA,NA,0,0,0,NA,NA,NA,4.6,4.6,4.6,"04/06/2017"
"JAAMH",0,10.1,3.1,5.8,6.3,6.1,12.8,12.8,12.8,NA,NA,NA,6.8,6.8,6.8,13,19.1,17.6,"04/06/2017"
"NCI DAC",0,39.2,2.9,1.1,6.1,3.3,0,49,16.4,0,552.9,276.4,0,49,31.7,1.1,554.3,72,"04/06/2017"
"NHGRI",0,19.9,3.5,1.5,4.2,3.7,0,26.9,5.3,0,3.2,1.8,NA,NA,NA,3.8,28.3,7.9,"04/06/2017"
"NHLBI",0,7.8,3.4,0,5.8,1,21.2,22.1,21.7,NA,NA,NA,NA,NA,NA,21.3,27.8,22.7,"04/06/2017"
"NICHD",1.4,1.4,1.4,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"04/06/2017"
"NINDS",6.2,6.2,6.2,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,7,7,7,"04/06/2017"
"All DACs",0,39.2,3.2,0,7,3.5,0,49,14.2,0,552.9,104.7,0,49,23.4,1.1,554.3,37.7,"04/06/2017"
"CDAC",7,7,7,4,4,4,12.8,12.8,12.8,0.1,0.1,0.1,NA,NA,NA,16.8,16.8,16.8,"04/07/2017"
"JAAMH",11,69.9,40.5,5,5,5,12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,17.8,17.8,17.8,"04/07/2017"
"NCI DAC",0,10.6,4.7,2.9,5.1,4,0,46,16.6,0,547.9,273.9,36.1,36.1,36.1,3.1,551.1,30.5,"04/07/2017"
"NHGRI",0.7,86.9,8.4,2.8,3.1,3.1,0,3.1,0.1,NA,NA,NA,NA,NA,NA,2.8,6.1,3.2,"04/07/2017"
"NHLBI",0,1,0.2,0.1,4.8,3.3,7.9,21,9.9,19.1,19.1,19.1,22.1,22.1,22.1,11,26.8,15.2,"04/07/2017"
"NIAMS",7,7,7,2.8,2.8,2.8,NA,NA,NA,7.3,7.3,7.3,NA,NA,NA,10.1,10.1,10.1,"04/07/2017"
"NIGMS",0.7,7,1.6,12.9,13.3,13.2,0.2,4.1,2.1,4.1,4.1,4.1,4.1,4.1,4.1,13.1,17.4,16.2,"04/07/2017"
"NINDS",3.1,3.1,3.1,5.9,5.9,5.9,6.1,6.1,6.1,0.1,0.1,0.1,NA,NA,NA,12,12,12,"04/07/2017"
"All DACs",0,86.9,4.7,0.1,13.3,4.2,0,46,10.8,0,547.9,56,4.1,36.1,25.1,2.8,551.1,19.8,"04/07/2017"
"NCI DAC",1.2,1.2,1.2,1.8,1.8,1.8,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"04/08/2017"
"All DACs",1.2,1.2,1.2,1.8,1.8,1.8,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"04/08/2017"
"JAAMH",5,36.9,35.4,0.9,3.2,2.7,0,12.8,10.5,NA,NA,NA,6.8,6.8,6.8,0.9,15.9,13,"04/09/2017"
"NCI DAC",0,36.9,14,0.5,2.9,1.7,0,6,1.9,549,549,549,3.2,101,19.5,1.1,550.6,121.2,"04/09/2017"
"NHGRI",0,36.9,28.5,0.4,1.1,0.9,0,3.1,0.3,0,0,0,NA,NA,NA,0.4,4.2,1.1,"04/09/2017"
"NHLBI",1.9,36.9,22.8,2.8,3.2,2.9,20.2,22,21.1,20.2,20.2,20.2,NA,NA,NA,23.1,25.2,24,"04/09/2017"
"NIAMS",36.9,36.9,36.9,0.8,0.8,0.8,14,14,14,NA,NA,NA,NA,NA,NA,14.8,14.8,14.8,"04/09/2017"
"NIDDK",36.9,36.9,36.9,10,10,10,0,0,0,NA,NA,NA,NA,NA,NA,10,10,10,"04/09/2017"
"NIGMS",36.9,36.9,36.9,10.8,10.8,10.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,11,11,11,"04/09/2017"
"NINDS",36.9,36.9,36.9,3.8,3.8,3.8,0,0.1,0,NA,NA,NA,NA,NA,NA,3.8,3.9,3.8,"04/09/2017"
"All DACs",0,36.9,30,0.4,10.8,2.5,0,22,6.8,0,549,281.2,3.2,101,16.3,0.4,550.6,23.6,"04/09/2017"
"CDAC",3,3,3,1.2,1.2,1.2,12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,14,14,14,"04/10/2017"
"JAAMH",0,6.8,2.6,0,7.2,2.8,2,12.8,9.3,0,6.8,1,12,12,12,2.1,16.2,12.1,"04/10/2017"
"NCI DAC",0,52,5.4,0,7,2,0,35.2,5.4,0,547.9,142.5,45.1,45.1,45.1,0,549.2,23.2,"04/10/2017"
"NEI",0.3,40.8,15.3,7.5,8,7.8,13,13,13,NA,NA,NA,NA,NA,NA,20.6,21.1,20.8,"04/10/2017"
"NHGRI",0,25.2,3.2,0.1,6.8,3.4,0,9.2,1.2,0,0,0,NA,NA,NA,0.1,15.7,4.1,"04/10/2017"
"NHLBI",0,33.1,8.3,1.6,2.1,1.9,16,70.1,20,0,5.1,1,NA,NA,NA,1.6,71.9,17.4,"04/10/2017"
"NIAID",4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/10/2017"
"NIAMS",25.2,25.2,25.2,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/10/2017"
"NICHD",4.9,4.9,4.9,0.3,0.3,0.3,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"04/10/2017"
"NIDCR",0,0.3,0.2,0,3.7,1.9,NA,NA,NA,10.4,14.2,12.3,NA,NA,NA,14,14.3,14.2,"04/10/2017"
"NIDDK",4.9,25.2,9.4,9,9.2,9,0,0,0,NA,NA,NA,NA,NA,NA,9,9.2,9,"04/10/2017"
"NIGMS",3.7,7,5.4,9.9,10.2,10.1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,10.1,10.5,10.3,"04/10/2017"
"NINDS",0,0,0,2.6,2.6,2.6,0.2,15.2,6.7,6,15.3,11.1,NA,NA,NA,2.8,17.9,10.4,"04/10/2017"
"All DACs",0,52,4.8,0,10.2,3,0,70.1,7.5,0,547.9,18.7,12,45.1,28.5,0,549.2,13.8,"04/10/2017"
"CDAC",8.4,8.4,8.4,9.7,9.7,9.7,0,0,0,NA,NA,NA,NA,NA,NA,9.7,9.7,9.7,"04/11/2017"
"JAAMH",0,18,13.5,0.8,6,2.4,12.8,18.2,15.6,0,0,0,6.8,6.8,6.8,0.8,24.2,11.4,"04/11/2017"
"NCI DAC",0,22.8,3.7,0.5,6,1.1,0,34.2,6.2,0,0,0,NA,NA,NA,0.5,34.9,7.2,"04/11/2017"
"NEI",5,5,5,6,6,6,13.8,13.8,13.8,13.8,13.8,13.8,NA,NA,NA,19.8,19.8,19.8,"04/11/2017"
"NHGRI",0,75.2,20.3,0.6,5.9,4.3,0,3.1,1.8,3.1,3.1,3.1,NA,NA,NA,0.6,9,6.2,"04/11/2017"
"NHLBI",3.3,75.2,20.5,0.9,1.2,1.1,20.9,20.9,20.9,0,0,0,NA,NA,NA,0.9,22,16.3,"04/11/2017"
"NICHD",17.9,75.2,46.5,0.8,1,0.9,0,23.3,11.7,NA,NA,NA,NA,NA,NA,1,24.1,12.5,"04/11/2017"
"NIDDK",4.9,4.9,4.9,8.2,8.2,8.2,0,0,0,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"04/11/2017"
"NINDS",18,18,18,1.8,1.8,1.8,11.3,11.3,11.3,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"04/11/2017"
"All DACs",0,75.2,12.7,0.5,9.7,2.3,0,34.2,9.8,0,13.8,1.3,6.8,6.8,6.8,0.5,34.9,10.6,"04/11/2017"
"CDAC",0,35.5,17.8,6.4,8.8,7.6,0,5.2,2.6,NA,NA,NA,0,0,0,6.4,14,10.2,"04/12/2017"
"JAAMH",0,18.8,7,0.2,12.6,8.3,0,18.2,7,0,0,0,8.7,8.7,8.7,0.2,23.6,14.3,"04/12/2017"
"NCI DAC",0,35.5,12.8,0.1,5,1.6,0,46.9,7.3,0,0,0,NA,NA,NA,0.2,48.7,8.9,"04/12/2017"
"NHGRI",0,35.5,8.7,0.9,5.3,3.3,0,3.8,1.9,0,0,0,NA,NA,NA,0.9,8.4,5.2,"04/12/2017"
"NHLBI",0,35.5,1.9,0,0.6,0.2,16.2,21.8,21.3,0,0,0,20.3,20.3,20.3,0.6,21.9,19.1,"04/12/2017"
"NIAID",5.1,5.1,5.1,26.8,26.8,26.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,26.9,26.9,26.9,"04/12/2017"
"NIAMS",15.9,48.7,32.3,1.9,2,2,3.2,3.2,3.2,20.2,20.2,20.2,NA,NA,NA,5.2,22.1,13.7,"04/12/2017"
"NIDDK",5.1,5.1,5.1,7,7,7,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,12.8,12.8,12.8,"04/12/2017"
"NIGMS",0,0,0,7.8,7.8,7.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,8,8,8,"04/12/2017"
"NINDS",35.5,35.5,35.5,1,1,1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"04/12/2017"
"All DACs",0,48.7,9,0,26.8,4,0,46.9,8,0,20.2,1.7,0,20.3,14.1,0.2,48.7,12.2,"04/12/2017"
"JAAMH",0,11.5,4.2,11,11.2,11.1,8.7,8.8,8.7,NA,NA,NA,NA,NA,NA,19.8,20,19.8,"04/13/2017"
"NCI DAC",0,45.4,4.8,0,4.1,2.4,0,36,15.2,0,517.2,172.4,0,11.9,0.6,0.1,517.3,21.7,"04/13/2017"
"NEI",3.1,3.1,3.1,4.2,4.2,4.2,13.8,13.8,13.8,NA,NA,NA,NA,NA,NA,18,18,18,"04/13/2017"
"NHGRI",0,21.8,3.7,0,5.9,1.7,0,3.1,0.6,0,0,0,NA,NA,NA,0,6.9,2.1,"04/13/2017"
"NHLBI",0,9.9,1.5,4.1,4.1,4.1,NA,NA,NA,0,15.1,7.5,NA,NA,NA,4.1,19.2,11.6,"04/13/2017"
"NIAMS",0,0,0,0.9,0.9,0.9,10,10,10,NA,NA,NA,NA,NA,NA,10.9,10.9,10.9,"04/13/2017"
"NIDDK",0,58.2,38.8,6,6.1,6,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,11.8,11.9,11.8,"04/13/2017"
"NINDS",0,3.2,1.6,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,0,0.1,0.1,"04/13/2017"
"All DACs",0,58.2,6,0,11.2,4.3,0,36,8.7,0,517.2,60.8,0,11.9,0.6,0,517.3,16.4,"04/13/2017"
"JAAMH",0,21.8,5.1,2.9,10.4,8.4,8.8,8.8,8.8,0,0.1,0,1,1,1,3,19.1,14.3,"04/14/2017"
"NCI DAC",0,14,2.2,0,3,2.2,0,2.3,0.6,NA,NA,NA,NA,NA,NA,0,5.3,2.8,"04/14/2017"
"NHGRI",0.1,0.9,0.3,2.8,3,3,0,0,0,NA,NA,NA,NA,NA,NA,2.8,3,3,"04/14/2017"
"NHLBI",0.1,0.9,0.2,3.1,3.1,3.1,16,16,16,NA,NA,NA,NA,NA,NA,19,19,19,"04/14/2017"
"All DACs",0,21.8,2.8,0,10.4,6.5,0,16,6.5,0,0.1,0,1,1,1,0,19.1,11.6,"04/14/2017"
"ES DAC",0.5,0.5,0.5,5.6,5.6,5.6,0,0,0,NA,NA,NA,NA,NA,NA,5.6,5.6,5.6,"04/15/2017"
"JAAMH",0.5,0.5,0.5,1.5,8.8,6.9,8.8,18.2,11.6,NA,NA,NA,1,1,1,9.7,19.7,16.9,"04/15/2017"
"NCI DAC",0,0.5,0.5,1.5,2.1,1.5,0,29.4,12.2,0,513.2,136.9,17.2,17.2,17.2,1.5,514.8,30.3,"04/15/2017"
"NEI",0.5,0.5,0.5,2.5,2.5,2.5,13,13,13,13,13,13,NA,NA,NA,15.5,15.5,15.5,"04/15/2017"
"NHGRI",0.5,0.5,0.5,1.5,1.6,1.5,0,0,0,3.1,3.1,3.1,NA,NA,NA,1.5,4.5,1.6,"04/15/2017"
"NHLBI",0.5,0.5,0.5,1.7,1.7,1.7,16.1,16.1,16.1,0,0,0,NA,NA,NA,1.7,17.8,15.3,"04/15/2017"
"NIAID",0.5,0.5,0.5,23.5,23.5,23.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,23.6,23.6,23.6,"04/15/2017"
"NIAMS",0.5,0.5,0.5,1.5,1.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"04/15/2017"
"NICHD",0.5,0.5,0.5,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"04/15/2017"
"NIDCR",0.5,0.5,0.5,1.5,1.5,1.5,1,1,1,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"04/15/2017"
"NIDDK",0.5,0.5,0.5,3.7,3.7,3.7,0,0,0,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,"04/15/2017"
"NIGMS",0.5,0.5,0.5,4.5,4.5,4.5,4.1,4.9,4.8,4.9,4.9,4.9,NA,NA,NA,8.6,9.5,9.4,"04/15/2017"
"NINDS",0.5,0.5,0.5,1.5,1.5,1.5,0,0,0,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"04/15/2017"
"All DACs",0,0.5,0.5,1.5,23.5,3.8,0,29.4,7.4,0,513.2,58.2,1,17.2,2.6,1.5,514.8,13.8,"04/15/2017"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/16/2017"
"JAAMH",0,11.9,6.4,2,7.2,5.9,0,15.2,9.7,NA,NA,NA,1,1,1,2,17.6,15,"04/17/2017"
"NCI DAC",0,55.9,8.6,0,6.8,1.1,0,37,6.9,NA,NA,NA,NA,NA,NA,0.2,37.8,8.4,"04/17/2017"
"NEI",7,11.9,9,0.7,0.7,0.7,13,13,13,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"04/17/2017"
"NHGRI",0,11.9,8.2,0.1,6.7,3.6,0,9.2,3.4,0,0,0,NA,NA,NA,1.9,9.3,6.7,"04/17/2017"
"NHLBI",0,11.9,7.6,0,56.7,37.9,1.2,16.8,12.5,0,0,0,NA,NA,NA,0.2,56.7,40,"04/17/2017"
"NICHD",4.1,7,5.6,0,1.7,0.9,0,13.8,6.9,NA,NA,NA,NA,NA,NA,1.7,13.8,7.8,"04/17/2017"
"NIDCR",7,7,7,0.7,0.7,0.7,22.2,22.2,22.2,NA,NA,NA,NA,NA,NA,23,23,23,"04/17/2017"
"NIDDK",11.9,11.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/17/2017"
"NIGMS",7,7,7,2.8,2.8,2.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,3,3,3,"04/17/2017"
"All DACs",0,55.9,7.7,0,56.7,13.5,0,37,8.5,0,0,0,1,1,1,0.2,56.7,20.4,"04/17/2017"
"CDAC",0,0,0,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"04/18/2017"
"ES DAC",0.2,10.9,5.5,2.8,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.9,2.9,"04/18/2017"
"JAAMH",0.2,35.7,13.4,1.8,6.3,5.9,8.8,8.8,8.8,NA,NA,NA,NA,NA,NA,14.7,15.1,15,"04/18/2017"
